ORDER_REF,AMOUNT,AMOUNT_FOREIGN,TRANSACTION_TYPE,ACCOUNTNUMBER,MERCHANT_ACCOUNT,BATCH_NUMBER,TYPE_NAME
Z000126442,285.00,285.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
Z000133996,53.00,53.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
Z000186113,651.00,651.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
Z000284534,238.00,238.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
A000035475,409.00,409.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
A000195973,80.00,80.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
A000213829,62.00,62.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
A000255242,361.00,361.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
C000023083,1211.00,1211.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
C000067227,808.00,808.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
C000084640,120.00,120.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
C000088386,124.00,124.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
C000226198,100.00,100.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
C000259593,238.00,238.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
C000260343,295.00,295.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
C000297616,627.00,627.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
E000027242,266.00,266.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
E000045048,318.00,318.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
E000062274,215.00,215.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
E000115600,238.00,238.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
E000191355,190.00,190.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
E000206220,143.00,143.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
E000250609,494.00,494.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
R000189082,609.00,609.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
Z000000690,32.00,32.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
Z000041695,523.00,523.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
Z000086660,238.00,238.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
Z000093392,40.00,40.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
Z000227717,108.00,108.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
A000012827,309.00,309.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
A000096817,133.00,133.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
A000122451,209.00,209.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
A000124761,152.00,152.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
A000135850,437.00,437.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
A000224881,57.00,57.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
A000235870,399.00,399.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
C000259881,665.00,665.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
E000059130,190.00,190.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
E000126347,371.00,371.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
E000213576,568.00,568.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
E000218096,792.00,792.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
R000033545,475.00,475.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
R000048175,390.00,390.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
R000064849,304.00,304.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
R000129227,190.00,190.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
R000193213,76.00,76.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
R000213265,404.00,404.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
R000267714,46.00,46.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
A000131519,475.00,475.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
A000171605,53.00,53.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
A000212789,38.00,38.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
A000233338,485.00,485.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
A000243570,523.00,523.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
C000082325,53.00,53.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
C000127391,209.00,209.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
C000160587,207.00,207.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
C000254950,480.00,480.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
C000256410,67.00,67.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
E000117369,93.00,93.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
E000141900,61.00,61.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
E000250734,285.00,285.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
R000031222,386.00,386.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
R000072045,247.00,247.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
R000125710,298.00,298.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
Z000030416,333.00,333.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
Z000061667,53.00,53.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
Z000080361,413.00,413.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
Z000227830,309.00,309.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
A000049993,93.00,93.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
A000073276,200.00,200.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
A000075649,143.00,143.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
A000268094,137.00,137.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
C000025805,344.00,344.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
C000062490,143.00,143.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
C000102302,19.00,19.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
C000206814,190.00,190.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
C000218159,470.00,470.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
E000160130,656.00,656.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
E000196654,662.00,662.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
R000003662,266.00,266.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
R000038849,40.00,40.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
R000089243,80.00,80.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
R000174145,190.00,190.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
R000220930,461.00,461.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
Z000006330,428.00,428.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
Z000040805,399.00,399.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
Z000183508,285.00,285.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
A000083964,812.00,812.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
A000128764,420.00,420.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
C000045523,251.00,251.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
C000091139,209.00,209.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
C000119196,76.00,76.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
C000215813,228.00,228.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
C000265592,475.00,475.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
E000011748,106.00,106.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
E000060615,475.00,475.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
E000176718,285.00,285.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
R000037489,93.00,93.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
R000049319,67.00,67.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
R000093988,1088.00,1088.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
R000169174,808.00,808.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
R000185570,234.00,234.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
R000230323,304.00,304.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
R000237913,447.00,447.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
R000241346,108.00,108.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
Z000241035,779.00,779.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
A000020000,270.00,270.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
A000027962,1031.00,1031.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
A000029742,840.00,840.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
C000149671,402.00,402.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
C000182617,570.00,570.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
C000183535,184.00,184.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
C000250213,226.00,226.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
E000049816,323.00,323.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
R000194064,466.00,466.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
R000208145,185.00,185.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
R000223881,120.00,120.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
R000258074,665.00,665.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
Z000094057,209.00,209.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
Z000141431,276.00,276.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
Z000217104,186.00,186.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
Z000221694,285.00,285.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
Z000287224,333.00,333.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
A000118081,190.00,190.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
C000129212,13.00,13.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
C000157581,257.00,257.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
C000234760,808.00,808.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
C000256528,515.00,515.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
C000288254,93.00,93.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
C000296828,38.00,38.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
E000091604,485.00,485.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
E000148457,101.00,101.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
E000157923,95.00,95.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
R000093090,127.00,127.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
R000148813,209.00,209.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
R000185700,323.00,323.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
Z000057972,203.00,203.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
Z000222538,380.00,380.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
A000036229,133.00,133.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
C000014840,371.00,371.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
C000216142,323.00,323.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
C000270147,148.00,148.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
E000039009,120.00,120.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
E000173198,945.00,945.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
E000282006,333.00,333.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
R000109850,228.00,228.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
R000200219,190.00,190.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
R000247761,190.00,190.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
Z000282019,371.00,371.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
Z000293376,665.00,665.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
A000035571,447.00,447.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
A000130008,190.00,190.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
A000165239,190.00,190.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
A000197014,120.00,120.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
C000120065,582.00,582.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
E000042479,452.00,452.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
R000132452,228.00,228.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
R000162920,389.00,389.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
R000191429,120.00,120.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
R000301499,333.00,333.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
Z000019002,190.00,190.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
Z000040646,185.00,185.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
Z000190186,53.00,53.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
A000020960,116.00,116.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
A000170114,181.00,181.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
C000097339,665.00,665.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
C000294166,228.00,228.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
E000162407,163.00,163.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
E000184627,40.00,40.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
E000231877,380.00,380.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
E000278878,285.00,285.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
R000002558,181.00,181.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
R000041465,13.00,13.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
R000066983,190.00,190.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
R000077492,291.00,291.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
R000152723,190.00,190.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
R000180558,561.00,561.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
R000215620,413.00,413.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
Z000132510,314.00,314.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
Z000143472,760.00,760.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
Z000196284,671.00,671.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
Z000254865,675.00,675.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
Z000263750,80.00,80.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
A000088299,399.00,399.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
A000145604,713.00,713.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
A000230595,300.00,300.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
C000071883,186.00,186.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
C000135066,494.00,494.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
C000221152,532.00,532.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
C000232703,233.00,233.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
C000233535,391.00,391.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
E000159310,670.00,670.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
E000185808,325.00,325.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
E000210933,80.00,80.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
E000267641,494.00,494.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
R000280204,708.00,708.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
Z000061570,133.00,133.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
Z000136980,46.00,46.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
Z000161557,420.00,420.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
Z000224727,853.00,853.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
A000016683,249.00,249.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
A000075728,203.00,203.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
A000140944,122.00,122.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
C000080860,148.00,148.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
C000200343,589.00,589.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
C000257964,53.00,53.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
E000219696,314.00,314.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
E000252212,346.00,346.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
E000272867,502.00,502.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
R000023390,257.00,257.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
R000271948,485.00,485.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
R000300602,266.00,266.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
Z000045864,228.00,228.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
Z000067844,48.00,48.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
Z000109935,789.00,789.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
A000004153,171.00,171.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
A000228878,523.00,523.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
C000003815,608.00,608.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
C000146131,648.00,648.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
C000201592,475.00,475.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
C000249629,226.00,226.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
E000246664,418.00,418.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
E000262036,596.00,596.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
R000232128,228.00,228.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
R000285214,249.00,249.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
R000295116,190.00,190.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
Z000245247,317.00,317.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
A000085202,252.00,252.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
A000095140,209.00,209.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
A000181679,48.00,48.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
A000289129,120.00,120.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
A000296387,475.00,475.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
C000047833,618.00,618.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
C000125041,350.00,350.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
E000010390,200.00,200.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
R000102783,133.00,133.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
R000104956,321.00,321.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
R000123655,232.00,232.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
R000204582,257.00,257.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
Z000030037,409.00,409.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
Z000084333,481.00,481.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
Z000130521,458.00,458.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
Z000149932,57.00,57.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
Z000159441,1040.00,1040.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
A000199370,57.00,57.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
C000029058,53.00,53.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
C000112615,213.00,213.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
C000209274,238.00,238.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
E000277000,950.00,950.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
R000009686,565.00,565.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
R000146177,618.00,618.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
R000209901,285.00,285.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
Z000040621,507.00,507.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
Z000068313,285.00,285.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
Z000200849,346.00,346.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
Z000269360,48.00,48.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
Z000300839,525.00,525.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
A000060674,162.00,162.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
A000093257,114.00,114.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
A000105912,481.00,481.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
A000129080,120.00,120.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
A000159798,618.00,618.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
A000195072,371.00,371.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
A000204450,418.00,418.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
C000172401,542.00,542.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
C000228597,580.00,580.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
E000002746,276.00,276.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
E000018631,494.00,494.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
E000156133,93.00,93.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
E000188104,793.00,793.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
E000191063,171.00,171.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
E000271198,200.00,200.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
R000065497,547.00,547.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
Z000000977,118.00,118.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
Z000045069,898.00,898.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
A000134109,713.00,713.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
A000241573,27.00,27.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
A000263136,751.00,751.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
A000278073,209.00,209.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
C000008289,304.00,304.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
C000130059,627.00,627.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
E000238749,152.00,152.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
R000046028,105.00,105.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
R000080805,114.00,114.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
R000100638,143.00,143.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
R000150342,165.00,165.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
R000213401,190.00,190.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
R000237291,380.00,380.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
Z000062476,190.00,190.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
Z000091709,276.00,276.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
A000097635,599.00,599.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
A000160524,607.00,607.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
A000221295,116.00,116.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
C000076564,338.00,338.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
C000169923,162.00,162.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
C000201478,228.00,228.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
C000209986,181.00,181.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
E000025590,988.00,988.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
E000026552,204.00,204.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
E000076941,171.00,171.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
E000089718,299.00,299.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
E000106625,162.00,162.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
R000071965,542.00,542.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
R000085734,310.00,310.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
R000127981,257.00,257.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
R000167649,143.00,143.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
R000232618,331.00,331.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
R000263957,76.00,76.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
Z000018929,80.00,80.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
Z000100955,238.00,238.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
Z000110603,88.00,88.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
A000089147,27.00,27.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
A000157235,120.00,120.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
A000253646,135.00,135.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
C000005859,950.00,950.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
C000088831,595.00,595.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
C000275876,114.00,114.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
E000034053,190.00,190.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
E000047680,169.00,169.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
E000096836,125.00,125.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
E000218618,300.00,300.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
R000007575,95.00,95.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
R000048168,489.00,489.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
R000084307,665.00,665.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
R000118527,285.00,285.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
R000143291,93.00,93.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
R000155727,48.00,48.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
Z000044900,247.00,247.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
Z000258531,760.00,760.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
A000027856,361.00,361.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
A000053053,93.00,93.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
A000149640,283.00,283.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
A000270399,280.00,280.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
C000028626,114.00,114.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
C000099516,285.00,285.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
C000267604,181.00,181.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
E000260363,209.00,209.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
R000191390,190.00,190.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
R000210820,314.00,314.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
R000252591,76.00,76.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
R000295392,247.00,247.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
Z000061204,114.00,114.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
Z000081488,53.00,53.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
Z000176018,143.00,143.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
Z000286932,551.00,551.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
