ORDER_REF_index,ORDER_REF,GROSS,Total_in_netsuite,merchant_account,batch_number
C000110600,C000110600,250.0,Not_Available,JetBrainsGBP,141
C000111165,C000111165,845.0,Not_Available,JetBrainsGBP,141
C000111881,C000111881,212.0,Not_Available,JetBrainsGBP,141
C000112904,C000112904,150.0,Not_Available,JetBrainsGBP,141
C000112908,C000112908,160.0,Not_Available,JetBrainsGBP,141
C000113321,C000113321,334.0,Not_Available,JetBrainsGBP,141
C000113328,C000113328,50.0,Not_Available,JetBrainsGBP,141
C000113930,C000113930,100.0,Not_Available,JetBrainsGBP,141
C000114279,C000114279,330.0,Not_Available,JetBrainsGBP,141
C000115543,C000115543,685.0,Not_Available,JetBrainsGBP,141
C000116290,C000116290,400.0,Not_Available,JetBrainsGBP,141
C000116742,C000116742,84.0,Not_Available,JetBrainsGBP,141
C000116994,C000116994,140.0,Not_Available,JetBrainsGBP,141
C000117887,C000117887,298.0,Not_Available,JetBrainsGBP,141
C000118009,C000118009,1077.0,Not_Available,JetBrainsGBP,141
C000119034,C000119034,150.0,Not_Available,JetBrainsGBP,141
C000119496,C000119496,400.0,Not_Available,JetBrainsGBP,141
C000120615,C000120615,62.0,Not_Available,JetBrainsGBP,141
C000121396,C000121396,405.0,Not_Available,JetBrainsGBP,141
C000121680,C000121680,50.0,Not_Available,JetBrainsGBP,141
C000121888,C000121888,85.0,Not_Available,JetBrainsGBP,141
C000124053,C000124053,170.0,Not_Available,JetBrainsGBP,141
C000124715,C000124715,465.0,Not_Available,JetBrainsGBP,141
C000125226,C000125226,200.0,Not_Available,JetBrainsGBP,141
C000126602,C000126602,50.0,Not_Available,JetBrainsGBP,141
C000126739,C000126739,890.0,Not_Available,JetBrainsGBP,141
C000127341,C000127341,236.0,Not_Available,JetBrainsGBP,141
C000127696,C000127696,264.0,Not_Available,JetBrainsGBP,141
C000127982,C000127982,20.0,Not_Available,JetBrainsGBP,141
C000128021,C000128021,492.0,Not_Available,JetBrainsGBP,141
C000128082,C000128082,140.0,Not_Available,JetBrainsGBP,141
C000128365,C000128365,154.0,Not_Available,JetBrainsGBP,141
C000128834,C000128834,200.0,Not_Available,JetBrainsGBP,141
C000128895,C000128895,205.0,Not_Available,JetBrainsGBP,141
C000130021,C000130021,756.0,Not_Available,JetBrainsGBP,141
C000130143,C000130143,180.0,Not_Available,JetBrainsGBP,141
C000130531,C000130531,544.0,Not_Available,JetBrainsGBP,141
C000130820,C000130820,100.0,Not_Available,JetBrainsGBP,141
C000132194,C000132194,400.0,Not_Available,JetBrainsGBP,141
C000132218,C000132218,80.0,Not_Available,JetBrainsGBP,141
C000132237,C000132237,140.0,Not_Available,JetBrainsGBP,141
C000132249,C000132249,82.0,Not_Available,JetBrainsGBP,141
C000132853,C000132853,650.0,Not_Available,JetBrainsGBP,141
C000133658,C000133658,250.0,Not_Available,JetBrainsGBP,141
C000134634,C000134634,28.0,Not_Available,JetBrainsGBP,141
C000136653,C000136653,350.0,Not_Available,JetBrainsGBP,141
C000139048,C000139048,400.0,Not_Available,JetBrainsGBP,141
C000139391,C000139391,140.0,Not_Available,JetBrainsGBP,141
C000139711,C000139711,280.0,Not_Available,JetBrainsGBP,141
C000140194,C000140194,850.0,Not_Available,JetBrainsGBP,141
C000140256,C000140256,70.0,Not_Available,JetBrainsGBP,141
C000140937,C000140937,176.0,Not_Available,JetBrainsGBP,141
C000141254,C000141254,500.0,Not_Available,JetBrainsGBP,141
C000142275,C000142275,112.0,Not_Available,JetBrainsGBP,141
C000142637,C000142637,56.0,Not_Available,JetBrainsGBP,141
C000142896,C000142896,120.0,Not_Available,JetBrainsGBP,141
C000143699,C000143699,550.0,Not_Available,JetBrainsGBP,141
C000143937,C000143937,248.0,Not_Available,JetBrainsGBP,141
C000144003,C000144003,150.0,Not_Available,JetBrainsGBP,141
C000144140,C000144140,200.0,Not_Available,JetBrainsGBP,141
C000144366,C000144366,60.0,Not_Available,JetBrainsGBP,141
C000144748,C000144748,230.0,Not_Available,JetBrainsGBP,141
C000145602,C000145602,260.0,Not_Available,JetBrainsGBP,141
C000146757,C000146757,350.0,Not_Available,JetBrainsGBP,141
C000147086,C000147086,160.0,Not_Available,JetBrainsGBP,141
C000148640,C000148640,28.0,Not_Available,JetBrainsGBP,141
C000148829,C000148829,160.0,Not_Available,JetBrainsGBP,141
C000148901,C000148901,440.0,Not_Available,JetBrainsGBP,141
C000150678,C000150678,140.0,Not_Available,JetBrainsGBP,141
C000150763,C000150763,590.0,Not_Available,JetBrainsGBP,141
C000150867,C000150867,84.0,Not_Available,JetBrainsGBP,141
C000151957,C000151957,864.0,Not_Available,JetBrainsGBP,141
C000153067,C000153067,660.0,Not_Available,JetBrainsGBP,141
C000153386,C000153386,14.0,Not_Available,JetBrainsGBP,141
C000154055,C000154055,550.0,Not_Available,JetBrainsGBP,141
C000154074,C000154074,130.0,Not_Available,JetBrainsGBP,141
C000154113,C000154113,280.0,Not_Available,JetBrainsGBP,141
C000154215,C000154215,420.0,Not_Available,JetBrainsGBP,141
C000154934,C000154934,56.0,Not_Available,JetBrainsGBP,141
C000155588,C000155588,112.0,Not_Available,JetBrainsGBP,141
C000155721,C000155721,580.0,Not_Available,JetBrainsGBP,141
C000156035,C000156035,384.0,Not_Available,JetBrainsGBP,141
C000156097,C000156097,690.0,Not_Available,JetBrainsGBP,141
C000156592,C000156592,590.0,Not_Available,JetBrainsGBP,141
C000157134,C000157134,200.0,Not_Available,JetBrainsGBP,141
C000157455,C000157455,290.0,Not_Available,JetBrainsGBP,141
C000157641,C000157641,186.0,Not_Available,JetBrainsGBP,141
C000157955,C000157955,160.0,Not_Available,JetBrainsGBP,141
C000158194,C000158194,514.0,Not_Available,JetBrainsGBP,141
C000158225,C000158225,230.0,Not_Available,JetBrainsGBP,141
C000160600,C000160600,256.0,Not_Available,JetBrainsGBP,141
C000161107,C000161107,445.0,Not_Available,JetBrainsGBP,141
C000161181,C000161181,212.0,Not_Available,JetBrainsGBP,141
C000161255,C000161255,485.0,Not_Available,JetBrainsGBP,141
C000161531,C000161531,240.0,Not_Available,JetBrainsGBP,141
C000161987,C000161987,98.0,Not_Available,JetBrainsGBP,141
C000163168,C000163168,220.0,Not_Available,JetBrainsGBP,141
C000163189,C000163189,580.0,Not_Available,JetBrainsGBP,141
C000164109,C000164109,405.0,Not_Available,JetBrainsGBP,141
C000164446,C000164446,256.0,Not_Available,JetBrainsGBP,141
C000164475,C000164475,655.0,Not_Available,JetBrainsGBP,141
C000165219,C000165219,700.0,Not_Available,JetBrainsGBP,141
C000165860,C000165860,390.0,Not_Available,JetBrainsGBP,141
C000166318,C000166318,250.0,Not_Available,JetBrainsGBP,141
C000166642,C000166642,288.0,Not_Available,JetBrainsGBP,141
C000166703,C000166703,330.0,Not_Available,JetBrainsGBP,141
C000167031,C000167031,242.0,Not_Available,JetBrainsGBP,141
C000168235,C000168235,610.0,Not_Available,JetBrainsGBP,141
C000171038,C000171038,50.0,Not_Available,JetBrainsGBP,141
C000171529,C000171529,233.0,Not_Available,JetBrainsGBP,141
C000172163,C000172163,340.0,Not_Available,JetBrainsGBP,141
C000172699,C000172699,640.0,Not_Available,JetBrainsGBP,141
C000172805,C000172805,350.0,Not_Available,JetBrainsGBP,141
C000172990,C000172990,251.0,Not_Available,JetBrainsGBP,141
C000173834,C000173834,70.0,Not_Available,JetBrainsGBP,141
C000174023,C000174023,437.0,Not_Available,JetBrainsGBP,141
C000174063,C000174063,660.0,Not_Available,JetBrainsGBP,141
C000174296,C000174296,28.0,Not_Available,JetBrainsGBP,141
C000174424,C000174424,214.0,Not_Available,JetBrainsGBP,141
C000174694,C000174694,84.0,Not_Available,JetBrainsGBP,141
C000175085,C000175085,326.0,Not_Available,JetBrainsGBP,141
C000175220,C000175220,56.0,Not_Available,JetBrainsGBP,141
C000175332,C000175332,650.0,Not_Available,JetBrainsGBP,141
C000175946,C000175946,84.0,Not_Available,JetBrainsGBP,141
C000176578,C000176578,190.0,Not_Available,JetBrainsGBP,141
C000176899,C000176899,320.0,Not_Available,JetBrainsGBP,141
C000177078,C000177078,180.0,Not_Available,JetBrainsGBP,141
C000177219,C000177219,138.0,Not_Available,JetBrainsGBP,141
C000177511,C000177511,478.0,Not_Available,JetBrainsGBP,141
C000177512,C000177512,150.0,Not_Available,JetBrainsGBP,141
C000178574,C000178574,14.0,Not_Available,JetBrainsGBP,141
C000178638,C000178638,84.0,Not_Available,JetBrainsGBP,141
C000178704,C000178704,390.0,Not_Available,JetBrainsGBP,141
C000179199,C000179199,114.0,Not_Available,JetBrainsGBP,141
C000179981,C000179981,160.0,Not_Available,JetBrainsGBP,141
C000180128,C000180128,56.0,Not_Available,JetBrainsGBP,141
C000180232,C000180232,149.0,Not_Available,JetBrainsGBP,141
C000180407,C000180407,242.0,Not_Available,JetBrainsGBP,141
C000181656,C000181656,50.0,Not_Available,JetBrainsGBP,141
C000181671,C000181671,107.0,Not_Available,JetBrainsGBP,141
C000181693,C000181693,386.0,Not_Available,JetBrainsGBP,141
C000182685,C000182685,730.0,Not_Available,JetBrainsGBP,141
C000183198,C000183198,450.0,Not_Available,JetBrainsGBP,141
C000184158,C000184158,140.0,Not_Available,JetBrainsGBP,141
C000185232,C000185232,180.0,Not_Available,JetBrainsGBP,141
C000185297,C000185297,170.0,Not_Available,JetBrainsGBP,141
C000185581,C000185581,479.0,Not_Available,JetBrainsGBP,141
C000185784,C000185784,500.0,Not_Available,JetBrainsGBP,141
C000186062,C000186062,28.0,Not_Available,JetBrainsGBP,141
C000186583,C000186583,303.0,Not_Available,JetBrainsGBP,141
C000187990,C000187990,500.0,Not_Available,JetBrainsGBP,141
C000188126,C000188126,126.0,Not_Available,JetBrainsGBP,141
C000188345,C000188345,112.0,Not_Available,JetBrainsGBP,141
C000188481,C000188481,395.0,Not_Available,JetBrainsGBP,141
C000188964,C000188964,14.0,Not_Available,JetBrainsGBP,141
C000189222,C000189222,100.0,Not_Available,JetBrainsGBP,141
C000189665,C000189665,640.0,Not_Available,JetBrainsGBP,141
C000190090,C000190090,266.0,Not_Available,JetBrainsGBP,141
C000191415,C000191415,210.0,Not_Available,JetBrainsGBP,141
C000191670,C000191670,42.0,Not_Available,JetBrainsGBP,141
C000192160,C000192160,160.0,Not_Available,JetBrainsGBP,141
C000192563,C000192563,400.0,Not_Available,JetBrainsGBP,141
C000194184,C000194184,100.0,Not_Available,JetBrainsGBP,141
C000194266,C000194266,60.0,Not_Available,JetBrainsGBP,141
C000195431,C000195431,230.0,Not_Available,JetBrainsGBP,141
C000195624,C000195624,112.0,Not_Available,JetBrainsGBP,141
C000196204,C000196204,390.0,Not_Available,JetBrainsGBP,141
C000197181,C000197181,240.0,Not_Available,JetBrainsGBP,141
C000198013,C000198013,500.0,Not_Available,JetBrainsGBP,141
C000198457,C000198457,498.0,Not_Available,JetBrainsGBP,141
C000198851,C000198851,224.0,Not_Available,JetBrainsGBP,141
C000199485,C000199485,238.0,Not_Available,JetBrainsGBP,141
C000199596,C000199596,160.0,Not_Available,JetBrainsGBP,141
C000200068,C000200068,184.0,Not_Available,JetBrainsGBP,141
C000200686,C000200686,1170.0,Not_Available,JetBrainsGBP,141
C000200812,C000200812,310.0,Not_Available,JetBrainsGBP,141
C000201031,C000201031,466.0,Not_Available,JetBrainsGBP,141
C000202157,C000202157,400.0,Not_Available,JetBrainsGBP,141
C000202602,C000202602,200.0,Not_Available,JetBrainsGBP,141
C000203072,C000203072,140.0,Not_Available,JetBrainsGBP,141
C000203831,C000203831,208.0,Not_Available,JetBrainsGBP,141
C000203999,C000203999,620.0,Not_Available,JetBrainsGBP,141
C000204334,C000204334,260.0,Not_Available,JetBrainsGBP,141
C000205186,C000205186,448.0,Not_Available,JetBrainsGBP,141
C000205916,C000205916,140.0,Not_Available,JetBrainsGBP,141
C000206406,C000206406,500.0,Not_Available,JetBrainsGBP,141
C000206497,C000206497,482.0,Not_Available,JetBrainsGBP,141
C000206587,C000206587,566.0,Not_Available,JetBrainsGBP,141
C000206806,C000206806,328.0,Not_Available,JetBrainsGBP,141
C000207402,C000207402,140.0,Not_Available,JetBrainsGBP,141
C000208908,C000208908,390.0,Not_Available,JetBrainsGBP,141
C000209389,C000209389,716.0,Not_Available,JetBrainsGBP,141
C000210291,C000210291,395.0,Not_Available,JetBrainsGBP,141
C000210295,C000210295,672.0,Not_Available,JetBrainsGBP,141
C000210459,C000210459,180.0,Not_Available,JetBrainsGBP,141
C000211586,C000211586,84.0,Not_Available,JetBrainsGBP,141
C000211914,C000211914,180.0,Not_Available,JetBrainsGBP,141
C000212286,C000212286,100.0,Not_Available,JetBrainsGBP,141
C000212359,C000212359,526.0,Not_Available,JetBrainsGBP,141
C000212821,C000212821,898.0,Not_Available,JetBrainsGBP,141
C000213194,C000213194,14.0,Not_Available,JetBrainsGBP,141
C000213223,C000213223,366.0,Not_Available,JetBrainsGBP,141
C000214218,C000214218,200.0,Not_Available,JetBrainsGBP,141
C000214248,C000214248,260.0,Not_Available,JetBrainsGBP,141
C000216656,C000216656,84.0,Not_Available,JetBrainsGBP,141
C000217113,C000217113,320.0,Not_Available,JetBrainsGBP,141
C000218460,C000218460,65.0,Not_Available,JetBrainsGBP,141
C000219109,C000219109,502.0,Not_Available,JetBrainsGBP,141
C000219242,C000219242,70.0,Not_Available,JetBrainsGBP,141
C000219603,C000219603,152.0,Not_Available,JetBrainsGBP,141
C000220180,C000220180,298.0,Not_Available,JetBrainsGBP,141
C000220455,C000220455,640.0,Not_Available,JetBrainsGBP,141
C000220505,C000220505,140.0,Not_Available,JetBrainsGBP,141
C000220665,C000220665,92.0,Not_Available,JetBrainsGBP,141
C000221313,C000221313,174.0,Not_Available,JetBrainsGBP,141
C000221666,C000221666,14.0,Not_Available,JetBrainsGBP,141
C000221891,C000221891,256.0,Not_Available,JetBrainsGBP,141
C000221931,C000221931,278.0,Not_Available,JetBrainsGBP,141
C000222811,C000222811,566.0,Not_Available,JetBrainsGBP,141
C000222897,C000222897,300.0,Not_Available,JetBrainsGBP,141
C000222924,C000222924,160.0,Not_Available,JetBrainsGBP,141
C000222936,C000222936,200.0,Not_Available,JetBrainsGBP,141
C000223514,C000223514,450.0,Not_Available,JetBrainsGBP,141
C000224112,C000224112,140.0,Not_Available,JetBrainsGBP,141
C000224408,C000224408,250.0,Not_Available,JetBrainsGBP,141
C000224525,C000224525,163.0,Not_Available,JetBrainsGBP,141
C000225349,C000225349,647.0,Not_Available,JetBrainsGBP,141
C000225779,C000225779,251.0,Not_Available,JetBrainsGBP,141
C000226312,C000226312,150.0,Not_Available,JetBrainsGBP,141
C000228365,C000228365,144.0,Not_Available,JetBrainsGBP,141
C000228460,C000228460,242.0,Not_Available,JetBrainsGBP,141
C000228627,C000228627,70.0,Not_Available,JetBrainsGBP,141
C000229457,C000229457,900.0,Not_Available,JetBrainsGBP,141
C000230202,C000230202,520.0,Not_Available,JetBrainsGBP,141
C000230225,C000230225,570.0,Not_Available,JetBrainsGBP,141
C000230510,C000230510,160.0,Not_Available,JetBrainsGBP,141
C000232319,C000232319,206.0,Not_Available,JetBrainsGBP,141
C000233138,C000233138,195.0,Not_Available,JetBrainsGBP,141
C000233184,C000233184,50.0,Not_Available,JetBrainsGBP,141
C000233322,C000233322,70.0,Not_Available,JetBrainsGBP,141
C000233597,C000233597,180.0,Not_Available,JetBrainsGBP,141
C000234159,C000234159,400.0,Not_Available,JetBrainsGBP,141
C000234921,C000234921,210.0,Not_Available,JetBrainsGBP,141
C000235299,C000235299,450.0,Not_Available,JetBrainsGBP,141
C000236051,C000236051,675.0,Not_Available,JetBrainsGBP,141
C000236335,C000236335,1220.0,Not_Available,JetBrainsGBP,141
C000236831,C000236831,34.0,Not_Available,JetBrainsGBP,141
C000238285,C000238285,390.0,Not_Available,JetBrainsGBP,141
C000238788,C000238788,80.0,Not_Available,JetBrainsGBP,141
C000239170,C000239170,212.0,Not_Available,JetBrainsGBP,141
C000239489,C000239489,121.0,Not_Available,JetBrainsGBP,141
C000240032,C000240032,400.0,Not_Available,JetBrainsGBP,141
C000240150,C000240150,400.0,Not_Available,JetBrainsGBP,141
C000241376,C000241376,100.0,Not_Available,JetBrainsGBP,141
C000242836,C000242836,478.0,Not_Available,JetBrainsGBP,141
C000243010,C000243010,600.0,Not_Available,JetBrainsGBP,141
C000243099,C000243099,190.0,Not_Available,JetBrainsGBP,141
C000244338,C000244338,80.0,Not_Available,JetBrainsGBP,141
C000246530,C000246530,140.0,Not_Available,JetBrainsGBP,141
C000247260,C000247260,126.0,Not_Available,JetBrainsGBP,141
C000247435,C000247435,360.0,Not_Available,JetBrainsGBP,141
C000247498,C000247498,550.0,Not_Available,JetBrainsGBP,141
C000247680,C000247680,56.0,Not_Available,JetBrainsGBP,141
C000247939,C000247939,280.0,Not_Available,JetBrainsGBP,141
C000248423,C000248423,280.0,Not_Available,JetBrainsGBP,141
C000248992,C000248992,56.0,Not_Available,JetBrainsGBP,141
C000249434,C000249434,195.0,Not_Available,JetBrainsGBP,141
C000249987,C000249987,128.0,Not_Available,JetBrainsGBP,141
C000250361,C000250361,205.0,Not_Available,JetBrainsGBP,141
C000250807,C000250807,712.0,Not_Available,JetBrainsGBP,141
C000251102,C000251102,100.0,Not_Available,JetBrainsGBP,141
C000251304,C000251304,60.0,Not_Available,JetBrainsGBP,141
C000251625,C000251625,490.0,Not_Available,JetBrainsGBP,141
C000251835,C000251835,755.0,Not_Available,JetBrainsGBP,141
C000252093,C000252093,262.0,Not_Available,JetBrainsGBP,141
C000252211,C000252211,236.0,Not_Available,JetBrainsGBP,141
C000253074,C000253074,350.0,Not_Available,JetBrainsGBP,141
C000253198,C000253198,376.0,Not_Available,JetBrainsGBP,141
C000253245,C000253245,198.0,Not_Available,JetBrainsGBP,141
C000253307,C000253307,353.0,Not_Available,JetBrainsGBP,141
C000253378,C000253378,450.0,Not_Available,JetBrainsGBP,141
C000254691,C000254691,330.0,Not_Available,JetBrainsGBP,141
C000255075,C000255075,500.0,Not_Available,JetBrainsGBP,141
C000255463,C000255463,680.0,Not_Available,JetBrainsGBP,141
C000255597,C000255597,280.0,Not_Available,JetBrainsGBP,141
C000255606,C000255606,100.0,Not_Available,JetBrainsGBP,141
C000255625,C000255625,915.0,Not_Available,JetBrainsGBP,141
C000256314,C000256314,500.0,Not_Available,JetBrainsGBP,141
C000257479,C000257479,608.0,Not_Available,JetBrainsGBP,141
C000258504,C000258504,140.0,Not_Available,JetBrainsGBP,141
C000258539,C000258539,310.0,Not_Available,JetBrainsGBP,141
C000259330,C000259330,220.0,Not_Available,JetBrainsGBP,141
C000260082,C000260082,300.0,Not_Available,JetBrainsGBP,141
C000260837,C000260837,320.0,Not_Available,JetBrainsGBP,141
C000261032,C000261032,80.0,Not_Available,JetBrainsGBP,141
C000261563,C000261563,88.0,Not_Available,JetBrainsGBP,141
C000261878,C000261878,28.0,Not_Available,JetBrainsGBP,141
C000262058,C000262058,42.0,Not_Available,JetBrainsGBP,141
C000262318,C000262318,420.0,Not_Available,JetBrainsGBP,141
C000263110,C000263110,320.0,Not_Available,JetBrainsGBP,141
C000263733,C000263733,384.0,Not_Available,JetBrainsGBP,141
C000263756,C000263756,400.0,Not_Available,JetBrainsGBP,141
C000264043,C000264043,1435.0,Not_Available,JetBrainsGBP,141
C000264229,C000264229,590.0,Not_Available,JetBrainsGBP,141
C000264779,C000264779,170.0,Not_Available,JetBrainsGBP,141
C000264881,C000264881,690.0,Not_Available,JetBrainsGBP,141
C000264981,C000264981,620.0,Not_Available,JetBrainsGBP,141
C000265038,C000265038,70.0,Not_Available,JetBrainsGBP,141
C000265356,C000265356,350.0,Not_Available,JetBrainsGBP,141
C000265569,C000265569,480.0,Not_Available,JetBrainsGBP,141
C000265949,C000265949,485.0,Not_Available,JetBrainsGBP,141
C000267751,C000267751,812.0,Not_Available,JetBrainsGBP,141
C000269354,C000269354,400.0,Not_Available,JetBrainsGBP,141
C000269527,C000269527,965.0,Not_Available,JetBrainsGBP,141
C000269871,C000269871,575.0,Not_Available,JetBrainsGBP,141
C000271609,C000271609,398.0,Not_Available,JetBrainsGBP,141
C000271789,C000271789,480.0,Not_Available,JetBrainsGBP,141
C000273091,C000273091,355.0,Not_Available,JetBrainsGBP,141
C000273299,C000273299,570.0,Not_Available,JetBrainsGBP,141
C000273361,C000273361,226.0,Not_Available,JetBrainsGBP,141
C000273388,C000273388,475.0,Not_Available,JetBrainsGBP,141
C000273615,C000273615,130.0,Not_Available,JetBrainsGBP,141
C000273756,C000273756,350.0,Not_Available,JetBrainsGBP,141
C000274230,C000274230,250.0,Not_Available,JetBrainsGBP,141
C000275268,C000275268,70.0,Not_Available,JetBrainsGBP,141
C000275397,C000275397,136.0,Not_Available,JetBrainsGBP,141
C000277324,C000277324,700.0,Not_Available,JetBrainsGBP,141
C000277418,C000277418,325.0,Not_Available,JetBrainsGBP,141
C000277675,C000277675,548.0,Not_Available,JetBrainsGBP,141
C000278681,C000278681,154.0,Not_Available,JetBrainsGBP,141
C000279265,C000279265,700.0,Not_Available,JetBrainsGBP,141
C000279470,C000279470,350.0,Not_Available,JetBrainsGBP,141
C000279818,C000279818,98.0,Not_Available,JetBrainsGBP,141
C000279978,C000279978,450.0,Not_Available,JetBrainsGBP,141
C000280535,C000280535,102.0,Not_Available,JetBrainsGBP,141
C000280839,C000280839,246.0,Not_Available,JetBrainsGBP,141
C000281326,C000281326,430.0,Not_Available,JetBrainsGBP,141
C000281377,C000281377,530.0,Not_Available,JetBrainsGBP,141
C000282094,C000282094,300.0,Not_Available,JetBrainsGBP,141
C000282613,C000282613,567.0,Not_Available,JetBrainsGBP,141
C000282735,C000282735,118.0,Not_Available,JetBrainsGBP,141
C000282794,C000282794,195.0,Not_Available,JetBrainsGBP,141
C000283722,C000283722,56.0,Not_Available,JetBrainsGBP,141
C000283799,C000283799,330.0,Not_Available,JetBrainsGBP,141
C000283959,C000283959,488.0,Not_Available,JetBrainsGBP,141
C000284049,C000284049,700.0,Not_Available,JetBrainsGBP,141
C000284167,C000284167,514.0,Not_Available,JetBrainsGBP,141
C000285258,C000285258,112.0,Not_Available,JetBrainsGBP,141
C000285543,C000285543,114.0,Not_Available,JetBrainsGBP,141
C000285646,C000285646,404.0,Not_Available,JetBrainsGBP,141
C000286654,C000286654,340.0,Not_Available,JetBrainsGBP,141
C000286745,C000286745,200.0,Not_Available,JetBrainsGBP,141
C000286984,C000286984,390.0,Not_Available,JetBrainsGBP,141
C000287138,C000287138,40.0,Not_Available,JetBrainsGBP,141
C000287426,C000287426,585.0,Not_Available,JetBrainsGBP,141
C000288337,C000288337,188.0,Not_Available,JetBrainsGBP,141
C000290250,C000290250,180.0,Not_Available,JetBrainsGBP,141
C000290976,C000290976,150.0,Not_Available,JetBrainsGBP,141
C000291154,C000291154,362.0,Not_Available,JetBrainsGBP,141
C000291359,C000291359,290.0,Not_Available,JetBrainsGBP,141
C000291412,C000291412,385.0,Not_Available,JetBrainsGBP,141
C000292205,C000292205,88.0,Not_Available,JetBrainsGBP,141
C000292231,C000292231,963.0,Not_Available,JetBrainsGBP,141
C000292889,C000292889,460.0,Not_Available,JetBrainsGBP,141
C000295208,C000295208,455.0,Not_Available,JetBrainsGBP,141
C000295286,C000295286,250.0,Not_Available,JetBrainsGBP,141
C000295320,C000295320,50.0,Not_Available,JetBrainsGBP,141
C000295502,C000295502,50.0,Not_Available,JetBrainsGBP,141
C000295890,C000295890,455.0,Not_Available,JetBrainsGBP,141
C000296210,C000296210,80.0,Not_Available,JetBrainsGBP,141
C000296632,C000296632,365.0,Not_Available,JetBrainsGBP,141
C000296729,C000296729,470.0,Not_Available,JetBrainsGBP,141
C000296887,C000296887,632.0,Not_Available,JetBrainsGBP,141
C000298050,C000298050,40.0,Not_Available,JetBrainsGBP,141
C000298070,C000298070,80.0,Not_Available,JetBrainsGBP,141
C000298629,C000298629,279.0,Not_Available,JetBrainsGBP,141
C000299169,C000299169,605.0,Not_Available,JetBrainsGBP,141
C000300222,C000300222,200.0,Not_Available,JetBrainsGBP,141
C000300607,C000300607,285.0,Not_Available,JetBrainsGBP,141
C000301112,C000301112,520.0,Not_Available,JetBrainsGBP,141
E000001470,E000001470,560.0,Not_Available,JetBrainsGBP,141
E000001788,E000001788,790.0,Not_Available,JetBrainsGBP,141
E000002455,E000002455,120.0,Not_Available,JetBrainsGBP,141
E000002722,E000002722,312.0,Not_Available,JetBrainsGBP,141
E000002744,E000002744,228.0,Not_Available,JetBrainsGBP,141
E000003278,E000003278,860.0,Not_Available,JetBrainsGBP,141
E000004269,E000004269,20.0,Not_Available,JetBrainsGBP,141
E000005049,E000005049,350.0,Not_Available,JetBrainsGBP,141
E000005722,E000005722,555.0,Not_Available,JetBrainsGBP,141
E000006174,E000006174,276.0,Not_Available,JetBrainsGBP,141
E000007109,E000007109,182.0,Not_Available,JetBrainsGBP,141
E000007353,E000007353,28.0,Not_Available,JetBrainsGBP,141
E000007788,E000007788,156.0,Not_Available,JetBrainsGBP,141
E000008284,E000008284,312.0,Not_Available,JetBrainsGBP,141
E000009220,E000009220,384.0,Not_Available,JetBrainsGBP,141
E000010877,E000010877,266.0,Not_Available,JetBrainsGBP,141
E000012285,E000012285,200.0,Not_Available,JetBrainsGBP,141
E000012296,E000012296,640.0,Not_Available,JetBrainsGBP,141
E000012483,E000012483,98.0,Not_Available,JetBrainsGBP,141
E000012617,E000012617,500.0,Not_Available,JetBrainsGBP,141
E000013564,E000013564,456.0,Not_Available,JetBrainsGBP,141
E000013766,E000013766,1015.0,Not_Available,JetBrainsGBP,141
E000014574,E000014574,626.0,Not_Available,JetBrainsGBP,141
E000015532,E000015532,1040.0,Not_Available,JetBrainsGBP,141
E000016069,E000016069,400.0,Not_Available,JetBrainsGBP,141
E000016158,E000016158,448.0,Not_Available,JetBrainsGBP,141
E000016393,E000016393,150.0,Not_Available,JetBrainsGBP,141
E000016453,E000016453,80.0,Not_Available,JetBrainsGBP,141
E000016754,E000016754,432.0,Not_Available,JetBrainsGBP,141
E000018101,E000018101,610.0,Not_Available,JetBrainsGBP,141
E000018595,E000018595,70.0,Not_Available,JetBrainsGBP,141
E000019547,E000019547,580.0,Not_Available,JetBrainsGBP,141
E000019881,E000019881,14.0,Not_Available,JetBrainsGBP,141
E000020237,E000020237,168.0,Not_Available,JetBrainsGBP,141
E000020763,E000020763,140.0,Not_Available,JetBrainsGBP,141
E000020891,E000020891,384.0,Not_Available,JetBrainsGBP,141
E000021527,E000021527,655.0,Not_Available,JetBrainsGBP,141
E000022783,E000022783,200.0,Not_Available,JetBrainsGBP,141
E000022842,E000022842,598.0,Not_Available,JetBrainsGBP,141
E000023166,E000023166,430.0,Not_Available,JetBrainsGBP,141
E000023341,E000023341,500.0,Not_Available,JetBrainsGBP,141
E000023668,E000023668,98.0,Not_Available,JetBrainsGBP,141
E000024027,E000024027,350.0,Not_Available,JetBrainsGBP,141
E000024538,E000024538,154.0,Not_Available,JetBrainsGBP,141
E000024640,E000024640,620.0,Not_Available,JetBrainsGBP,141
E000024901,E000024901,98.0,Not_Available,JetBrainsGBP,141
E000025240,E000025240,540.0,Not_Available,JetBrainsGBP,141
E000025848,E000025848,600.0,Not_Available,JetBrainsGBP,141
E000026559,E000026559,42.0,Not_Available,JetBrainsGBP,141
E000028004,E000028004,294.0,Not_Available,JetBrainsGBP,141
E000028380,E000028380,168.0,Not_Available,JetBrainsGBP,141
E000028539,E000028539,140.0,Not_Available,JetBrainsGBP,141
E000028624,E000028624,750.0,Not_Available,JetBrainsGBP,141
E000028872,E000028872,470.0,Not_Available,JetBrainsGBP,141
E000028899,E000028899,350.0,Not_Available,JetBrainsGBP,141
