ORDER_REF_index,ORDER_REF,GROSS,Total_in_netsuite,merchant_account,batch_number
R000074934,R000074934,150.0,Not_Available,JetBrainsAmericasUSD,141
R000074935,R000074935,430.0,Not_Available,JetBrainsAmericasUSD,141
R000074941,R000074941,430.0,Not_Available,JetBrainsAmericasUSD,141
R000074961,R000074961,100.0,Not_Available,JetBrainsAmericasUSD,141
R000074982,R000074982,180.0,Not_Available,JetBrainsAmericasUSD,141
R000074989,R000074989,900.0,Not_Available,JetBrainsAmericasUSD,141
R000075071,R000075071,200.0,Not_Available,JetBrainsAmericasUSD,141
R000075097,R000075097,270.0,Not_Available,JetBrainsAmericasUSD,141
R000075476,R000075476,500.0,Not_Available,JetBrainsAmericasUSD,141
R000075506,R000075506,470.0,Not_Available,JetBrainsAmericasUSD,141
R000075509,R000075509,28.0,Not_Available,JetBrainsAmericasUSD,141
R000075584,R000075584,585.0,Not_Available,JetBrainsAmericasUSD,141
R000075647,R000075647,325.0,Not_Available,JetBrainsAmericasUSD,141
R000075680,R000075680,500.0,Not_Available,JetBrainsAmericasUSD,141
R000075698,R000075698,98.0,Not_Available,JetBrainsAmericasUSD,141
R000075796,R000075796,820.0,Not_Available,JetBrainsAmericasUSD,141
R000075890,R000075890,284.0,Not_Available,JetBrainsAmericasUSD,141
R000075948,R000075948,539.0,Not_Available,JetBrainsAmericasUSD,141
R000075986,R000075986,500.0,Not_Available,JetBrainsAmericasUSD,141
R000076064,R000076064,350.0,Not_Available,JetBrainsAmericasUSD,141
R000076102,R000076102,258.0,Not_Available,JetBrainsAmericasUSD,141
R000076148,R000076148,655.0,Not_Available,JetBrainsAmericasUSD,141
R000076161,R000076161,70.0,Not_Available,JetBrainsAmericasUSD,141
R000076186,R000076186,585.0,Not_Available,JetBrainsAmericasUSD,141
R000076200,R000076200,550.0,Not_Available,JetBrainsAmericasUSD,141
R000076275,R000076275,98.0,Not_Available,JetBrainsAmericasUSD,141
R000076351,R000076351,418.0,Not_Available,JetBrainsAmericasUSD,141
R000076378,R000076378,520.0,Not_Available,JetBrainsAmericasUSD,141
R000076424,R000076424,600.0,Not_Available,JetBrainsAmericasUSD,141
R000076454,R000076454,180.0,Not_Available,JetBrainsAmericasUSD,141
R000076473,R000076473,40.0,Not_Available,JetBrainsAmericasUSD,141
R000076488,R000076488,194.0,Not_Available,JetBrainsAmericasUSD,141
R000076675,R000076675,548.0,Not_Available,JetBrainsAmericasUSD,141
R000076720,R000076720,830.0,Not_Available,JetBrainsAmericasUSD,141
R000076866,R000076866,390.0,Not_Available,JetBrainsAmericasUSD,141
R000076948,R000076948,938.0,Not_Available,JetBrainsAmericasUSD,141
R000076964,R000076964,280.0,Not_Available,JetBrainsAmericasUSD,141
R000076970,R000076970,286.0,Not_Available,JetBrainsAmericasUSD,141
R000077018,R000077018,495.0,Not_Available,JetBrainsAmericasUSD,141
R000077117,R000077117,400.0,Not_Available,JetBrainsAmericasUSD,141
R000077141,R000077141,100.0,Not_Available,JetBrainsAmericasUSD,141
R000077157,R000077157,40.0,Not_Available,JetBrainsAmericasUSD,141
R000077314,R000077314,502.0,Not_Available,JetBrainsAmericasUSD,141
R000077335,R000077335,540.0,Not_Available,JetBrainsAmericasUSD,141
R000077357,R000077357,84.0,Not_Available,JetBrainsAmericasUSD,141
R000077454,R000077454,488.0,Not_Available,JetBrainsAmericasUSD,141
R000077508,R000077508,208.0,Not_Available,JetBrainsAmericasUSD,141
R000077556,R000077556,266.0,Not_Available,JetBrainsAmericasUSD,141
R000077594,R000077594,250.0,Not_Available,JetBrainsAmericasUSD,141
R000077686,R000077686,1069.0,Not_Available,JetBrainsAmericasUSD,141
R000077714,R000077714,470.0,Not_Available,JetBrainsAmericasUSD,141
R000077719,R000077719,250.0,Not_Available,JetBrainsAmericasUSD,141
R000077742,R000077742,298.0,Not_Available,JetBrainsAmericasUSD,141
R000077769,R000077769,200.0,Not_Available,JetBrainsAmericasUSD,141
R000077775,R000077775,80.0,Not_Available,JetBrainsAmericasUSD,141
R000077788,R000077788,251.0,Not_Available,JetBrainsAmericasUSD,141
R000077858,R000077858,144.0,Not_Available,JetBrainsAmericasUSD,141
R000077928,R000077928,90.0,Not_Available,JetBrainsAmericasUSD,141
R000078004,R000078004,223.0,Not_Available,JetBrainsAmericasUSD,141
R000078022,R000078022,346.0,Not_Available,JetBrainsAmericasUSD,141
R000078051,R000078051,42.0,Not_Available,JetBrainsAmericasUSD,141
R000078261,R000078261,112.0,Not_Available,JetBrainsAmericasUSD,141
R000078267,R000078267,84.0,Not_Available,JetBrainsAmericasUSD,141
R000078308,R000078308,184.0,Not_Available,JetBrainsAmericasUSD,141
R000078310,R000078310,173.0,Not_Available,JetBrainsAmericasUSD,141
R000078319,R000078319,138.0,Not_Available,JetBrainsAmericasUSD,141
R000078357,R000078357,100.0,Not_Available,JetBrainsAmericasUSD,141
R000078363,R000078363,60.0,Not_Available,JetBrainsAmericasUSD,141
R000078468,R000078468,214.0,Not_Available,JetBrainsAmericasUSD,141
R000078497,R000078497,500.0,Not_Available,JetBrainsAmericasUSD,141
R000078557,R000078557,200.0,Not_Available,JetBrainsAmericasUSD,141
R000078667,R000078667,172.0,Not_Available,JetBrainsAmericasUSD,141
R000078689,R000078689,126.0,Not_Available,JetBrainsAmericasUSD,141
R000078700,R000078700,645.0,Not_Available,JetBrainsAmericasUSD,141
R000078874,R000078874,338.0,Not_Available,JetBrainsAmericasUSD,141
R000078948,R000078948,176.0,Not_Available,JetBrainsAmericasUSD,141
R000078996,R000078996,605.0,Not_Available,JetBrainsAmericasUSD,141
R000079015,R000079015,34.0,Not_Available,JetBrainsAmericasUSD,141
R000079018,R000079018,690.0,Not_Available,JetBrainsAmericasUSD,141
R000079054,R000079054,420.0,Not_Available,JetBrainsAmericasUSD,141
R000079243,R000079243,280.0,Not_Available,JetBrainsAmericasUSD,141
R000079248,R000079248,590.0,Not_Available,JetBrainsAmericasUSD,141
R000079265,R000079265,650.0,Not_Available,JetBrainsAmericasUSD,141
R000079267,R000079267,142.0,Not_Available,JetBrainsAmericasUSD,141
R000079332,R000079332,265.0,Not_Available,JetBrainsAmericasUSD,141
R000079335,R000079335,650.0,Not_Available,JetBrainsAmericasUSD,141
R000079347,R000079347,60.0,Not_Available,JetBrainsAmericasUSD,141
R000079365,R000079365,150.0,Not_Available,JetBrainsAmericasUSD,141
R000079378,R000079378,342.0,Not_Available,JetBrainsAmericasUSD,141
R000079383,R000079383,126.0,Not_Available,JetBrainsAmericasUSD,141
R000079483,R000079483,675.0,Not_Available,JetBrainsAmericasUSD,141
R000079493,R000079493,42.0,Not_Available,JetBrainsAmericasUSD,141
R000079617,R000079617,200.0,Not_Available,JetBrainsAmericasUSD,141
R000079630,R000079630,1022.0,Not_Available,JetBrainsAmericasUSD,141
R000079659,R000079659,100.0,Not_Available,JetBrainsAmericasUSD,141
R000079690,R000079690,222.0,Not_Available,JetBrainsAmericasUSD,141
R000079791,R000079791,42.0,Not_Available,JetBrainsAmericasUSD,141
R000079803,R000079803,112.0,Not_Available,JetBrainsAmericasUSD,141
R000079850,R000079850,300.0,Not_Available,JetBrainsAmericasUSD,141
R000079966,R000079966,582.0,Not_Available,JetBrainsAmericasUSD,141
R000080337,R000080337,80.0,Not_Available,JetBrainsAmericasUSD,141
R000080382,R000080382,240.0,Not_Available,JetBrainsAmericasUSD,141
R000080390,R000080390,130.0,Not_Available,JetBrainsAmericasUSD,141
R000080406,R000080406,600.0,Not_Available,JetBrainsAmericasUSD,141
R000080417,R000080417,100.0,Not_Available,JetBrainsAmericasUSD,141
R000080443,R000080443,488.0,Not_Available,JetBrainsAmericasUSD,141
R000080449,R000080449,220.0,Not_Available,JetBrainsAmericasUSD,141
R000080504,R000080504,182.0,Not_Available,JetBrainsAmericasUSD,141
R000080513,R000080513,390.0,Not_Available,JetBrainsAmericasUSD,141
R000080596,R000080596,630.0,Not_Available,JetBrainsAmericasUSD,141
R000080601,R000080601,450.0,Not_Available,JetBrainsAmericasUSD,141
R000080628,R000080628,210.0,Not_Available,JetBrainsAmericasUSD,141
R000080638,R000080638,804.0,Not_Available,JetBrainsAmericasUSD,141
R000080642,R000080642,378.0,Not_Available,JetBrainsAmericasUSD,141
R000080691,R000080691,80.0,Not_Available,JetBrainsAmericasUSD,141
R000080700,R000080700,252.0,Not_Available,JetBrainsAmericasUSD,141
R000080755,R000080755,460.0,Not_Available,JetBrainsAmericasUSD,141
R000080764,R000080764,665.0,Not_Available,JetBrainsAmericasUSD,141
R000080848,R000080848,574.0,Not_Available,JetBrainsAmericasUSD,141
R000080862,R000080862,372.0,Not_Available,JetBrainsAmericasUSD,141
R000080872,R000080872,424.0,Not_Available,JetBrainsAmericasUSD,141
R000080876,R000080876,612.0,Not_Available,JetBrainsAmericasUSD,141
R000080882,R000080882,390.0,Not_Available,JetBrainsAmericasUSD,141
R000080981,R000080981,126.0,Not_Available,JetBrainsAmericasUSD,141
R000080991,R000080991,50.0,Not_Available,JetBrainsAmericasUSD,141
R000081068,R000081068,340.0,Not_Available,JetBrainsAmericasUSD,141
R000081152,R000081152,220.0,Not_Available,JetBrainsAmericasUSD,141
R000081221,R000081221,42.0,Not_Available,JetBrainsAmericasUSD,141
R000081253,R000081253,298.0,Not_Available,JetBrainsAmericasUSD,141
R000081297,R000081297,126.0,Not_Available,JetBrainsAmericasUSD,141
R000081312,R000081312,650.0,Not_Available,JetBrainsAmericasUSD,141
R000081313,R000081313,320.0,Not_Available,JetBrainsAmericasUSD,141
R000081384,R000081384,230.0,Not_Available,JetBrainsAmericasUSD,141
R000081398,R000081398,230.0,Not_Available,JetBrainsAmericasUSD,141
R000081429,R000081429,126.0,Not_Available,JetBrainsAmericasUSD,141
R000081432,R000081432,114.0,Not_Available,JetBrainsAmericasUSD,141
R000081443,R000081443,500.0,Not_Available,JetBrainsAmericasUSD,141
R000081444,R000081444,655.0,Not_Available,JetBrainsAmericasUSD,141
R000081479,R000081479,70.0,Not_Available,JetBrainsAmericasUSD,141
R000081538,R000081538,965.0,Not_Available,JetBrainsAmericasUSD,141
R000081558,R000081558,190.0,Not_Available,JetBrainsAmericasUSD,141
R000081584,R000081584,250.0,Not_Available,JetBrainsAmericasUSD,141
R000081600,R000081600,935.0,Not_Available,JetBrainsAmericasUSD,141
R000081608,R000081608,710.0,Not_Available,JetBrainsAmericasUSD,141
R000081609,R000081609,60.0,Not_Available,JetBrainsAmericasUSD,141
R000081648,R000081648,168.0,Not_Available,JetBrainsAmericasUSD,141
R000081653,R000081653,50.0,Not_Available,JetBrainsAmericasUSD,141
R000081714,R000081714,290.0,Not_Available,JetBrainsAmericasUSD,141
R000081760,R000081760,695.0,Not_Available,JetBrainsAmericasUSD,141
R000081778,R000081778,765.0,Not_Available,JetBrainsAmericasUSD,141
R000081858,R000081858,140.0,Not_Available,JetBrainsAmericasUSD,141
R000081882,R000081882,320.0,Not_Available,JetBrainsAmericasUSD,141
R000081941,R000081941,112.0,Not_Available,JetBrainsAmericasUSD,141
R000081981,R000081981,200.0,Not_Available,JetBrainsAmericasUSD,141
R000082045,R000082045,400.0,Not_Available,JetBrainsAmericasUSD,141
R000082107,R000082107,100.0,Not_Available,JetBrainsAmericasUSD,141
R000082116,R000082116,555.0,Not_Available,JetBrainsAmericasUSD,141
R000082119,R000082119,520.0,Not_Available,JetBrainsAmericasUSD,141
R000082165,R000082165,910.0,Not_Available,JetBrainsAmericasUSD,141
R000082184,R000082184,182.0,Not_Available,JetBrainsAmericasUSD,141
R000082260,R000082260,460.0,Not_Available,JetBrainsAmericasUSD,141
R000082277,R000082277,195.0,Not_Available,JetBrainsAmericasUSD,141
R000082344,R000082344,220.0,Not_Available,JetBrainsAmericasUSD,141
R000082346,R000082346,372.0,Not_Available,JetBrainsAmericasUSD,141
R000082357,R000082357,550.0,Not_Available,JetBrainsAmericasUSD,141
R000082362,R000082362,750.0,Not_Available,JetBrainsAmericasUSD,141
R000082364,R000082364,242.0,Not_Available,JetBrainsAmericasUSD,141
R000082404,R000082404,450.0,Not_Available,JetBrainsAmericasUSD,141
R000082419,R000082419,84.0,Not_Available,JetBrainsAmericasUSD,141
R000082496,R000082496,280.0,Not_Available,JetBrainsAmericasUSD,141
R000082520,R000082520,190.0,Not_Available,JetBrainsAmericasUSD,141
R000082537,R000082537,410.0,Not_Available,JetBrainsAmericasUSD,141
R000082548,R000082548,154.0,Not_Available,JetBrainsAmericasUSD,141
R000082564,R000082564,280.0,Not_Available,JetBrainsAmericasUSD,141
R000082617,R000082617,160.0,Not_Available,JetBrainsAmericasUSD,141
R000082728,R000082728,278.0,Not_Available,JetBrainsAmericasUSD,141
R000082757,R000082757,70.0,Not_Available,JetBrainsAmericasUSD,141
R000082766,R000082766,350.0,Not_Available,JetBrainsAmericasUSD,141
R000082785,R000082785,60.0,Not_Available,JetBrainsAmericasUSD,141
R000082831,R000082831,178.0,Not_Available,JetBrainsAmericasUSD,141
R000082848,R000082848,550.0,Not_Available,JetBrainsAmericasUSD,141
R000082864,R000082864,483.0,Not_Available,JetBrainsAmericasUSD,141
R000082900,R000082900,370.0,Not_Available,JetBrainsAmericasUSD,141
R000082916,R000082916,450.0,Not_Available,JetBrainsAmericasUSD,141
R000082972,R000082972,212.0,Not_Available,JetBrainsAmericasUSD,141
R000082976,R000082976,191.0,Not_Available,JetBrainsAmericasUSD,141
R000082999,R000082999,252.0,Not_Available,JetBrainsAmericasUSD,141
R000083090,R000083090,252.0,Not_Available,JetBrainsAmericasUSD,141
R000083127,R000083127,450.0,Not_Available,JetBrainsAmericasUSD,141
R000083169,R000083169,50.0,Not_Available,JetBrainsAmericasUSD,141
R000083197,R000083197,500.0,Not_Available,JetBrainsAmericasUSD,141
R000083254,R000083254,756.0,Not_Available,JetBrainsAmericasUSD,141
R000083264,R000083264,104.0,Not_Available,JetBrainsAmericasUSD,141
R000083266,R000083266,1015.0,Not_Available,JetBrainsAmericasUSD,141
R000083439,R000083439,140.0,Not_Available,JetBrainsAmericasUSD,141
R000083463,R000083463,14.0,Not_Available,JetBrainsAmericasUSD,141
R000083514,R000083514,300.0,Not_Available,JetBrainsAmericasUSD,141
R000083718,R000083718,300.0,Not_Available,JetBrainsAmericasUSD,141
R000083747,R000083747,20.0,Not_Available,JetBrainsAmericasUSD,141
R000083786,R000083786,670.0,Not_Available,JetBrainsAmericasUSD,141
R000083826,R000083826,540.0,Not_Available,JetBrainsAmericasUSD,141
R000083885,R000083885,120.0,Not_Available,JetBrainsAmericasUSD,141
R000083993,R000083993,98.0,Not_Available,JetBrainsAmericasUSD,141
R000084132,R000084132,660.0,Not_Available,JetBrainsAmericasUSD,141
R000084179,R000084179,140.0,Not_Available,JetBrainsAmericasUSD,141
R000084183,R000084183,400.0,Not_Available,JetBrainsAmericasUSD,141
R000084258,R000084258,240.0,Not_Available,JetBrainsAmericasUSD,141
R000084260,R000084260,900.0,Not_Available,JetBrainsAmericasUSD,141
R000084334,R000084334,269.0,Not_Available,JetBrainsAmericasUSD,141
R000084370,R000084370,438.0,Not_Available,JetBrainsAmericasUSD,141
R000084408,R000084408,370.0,Not_Available,JetBrainsAmericasUSD,141
R000084451,R000084451,180.0,Not_Available,JetBrainsAmericasUSD,141
R000084464,R000084464,420.0,Not_Available,JetBrainsAmericasUSD,141
R000084467,R000084467,112.0,Not_Available,JetBrainsAmericasUSD,141
R000084607,R000084607,790.0,Not_Available,JetBrainsAmericasUSD,141
R000084610,R000084610,487.0,Not_Available,JetBrainsAmericasUSD,141
R000084624,R000084624,390.0,Not_Available,JetBrainsAmericasUSD,141
R000084696,R000084696,450.0,Not_Available,JetBrainsAmericasUSD,141
R000084713,R000084713,150.0,Not_Available,JetBrainsAmericasUSD,141
R000084821,R000084821,40.0,Not_Available,JetBrainsAmericasUSD,141
R000084832,R000084832,374.0,Not_Available,JetBrainsAmericasUSD,141
R000085037,R000085037,112.0,Not_Available,JetBrainsAmericasUSD,141
R000085056,R000085056,156.0,Not_Available,JetBrainsAmericasUSD,141
R000085075,R000085075,300.0,Not_Available,JetBrainsAmericasUSD,141
R000085086,R000085086,500.0,Not_Available,JetBrainsAmericasUSD,141
R000085112,R000085112,240.0,Not_Available,JetBrainsAmericasUSD,141
R000085157,R000085157,140.0,Not_Available,JetBrainsAmericasUSD,141
R000085172,R000085172,610.0,Not_Available,JetBrainsAmericasUSD,141
R000085222,R000085222,895.0,Not_Available,JetBrainsAmericasUSD,141
R000085234,R000085234,528.0,Not_Available,JetBrainsAmericasUSD,141
R000085257,R000085257,500.0,Not_Available,JetBrainsAmericasUSD,141
R000085280,R000085280,240.0,Not_Available,JetBrainsAmericasUSD,141
R000085292,R000085292,480.0,Not_Available,JetBrainsAmericasUSD,141
R000085395,R000085395,100.0,Not_Available,JetBrainsAmericasUSD,141
R000085400,R000085400,300.0,Not_Available,JetBrainsAmericasUSD,141
R000085405,R000085405,705.0,Not_Available,JetBrainsAmericasUSD,141
R000085406,R000085406,240.0,Not_Available,JetBrainsAmericasUSD,141
R000085545,R000085545,84.0,Not_Available,JetBrainsAmericasUSD,141
R000085623,R000085623,20.0,Not_Available,JetBrainsAmericasUSD,141
R000085680,R000085680,298.0,Not_Available,JetBrainsAmericasUSD,141
R000085698,R000085698,935.0,Not_Available,JetBrainsAmericasUSD,141
R000085705,R000085705,110.0,Not_Available,JetBrainsAmericasUSD,141
R000085709,R000085709,84.0,Not_Available,JetBrainsAmericasUSD,141
R000085712,R000085712,78.0,Not_Available,JetBrainsAmericasUSD,141
R000085720,R000085720,446.0,Not_Available,JetBrainsAmericasUSD,141
R000085729,R000085729,350.0,Not_Available,JetBrainsAmericasUSD,141
R000085733,R000085733,140.0,Not_Available,JetBrainsAmericasUSD,141
R000085739,R000085739,455.0,Not_Available,JetBrainsAmericasUSD,141
R000085757,R000085757,450.0,Not_Available,JetBrainsAmericasUSD,141
R000085763,R000085763,200.0,Not_Available,JetBrainsAmericasUSD,141
R000085893,R000085893,180.0,Not_Available,JetBrainsAmericasUSD,141
R000085937,R000085937,14.0,Not_Available,JetBrainsAmericasUSD,141
R000086000,R000086000,370.0,Not_Available,JetBrainsAmericasUSD,141
R000086010,R000086010,28.0,Not_Available,JetBrainsAmericasUSD,141
R000086048,R000086048,220.0,Not_Available,JetBrainsAmericasUSD,141
R000086061,R000086061,40.0,Not_Available,JetBrainsAmericasUSD,141
R000086078,R000086078,525.0,Not_Available,JetBrainsAmericasUSD,141
R000086140,R000086140,552.0,Not_Available,JetBrainsAmericasUSD,141
R000086186,R000086186,685.0,Not_Available,JetBrainsAmericasUSD,141
R000086215,R000086215,64.0,Not_Available,JetBrainsAmericasUSD,141
R000086253,R000086253,112.0,Not_Available,JetBrainsAmericasUSD,141
R000086322,R000086322,272.0,Not_Available,JetBrainsAmericasUSD,141
R000086379,R000086379,500.0,Not_Available,JetBrainsAmericasUSD,141
R000086448,R000086448,150.0,Not_Available,JetBrainsAmericasUSD,141
R000086492,R000086492,550.0,Not_Available,JetBrainsAmericasUSD,141
R000086570,R000086570,290.0,Not_Available,JetBrainsAmericasUSD,141
R000086576,R000086576,685.0,Not_Available,JetBrainsAmericasUSD,141
R000086587,R000086587,212.0,Not_Available,JetBrainsAmericasUSD,141
R000086594,R000086594,100.0,Not_Available,JetBrainsAmericasUSD,141
R000086623,R000086623,353.0,Not_Available,JetBrainsAmericasUSD,141
R000086625,R000086625,200.0,Not_Available,JetBrainsAmericasUSD,141
R000086699,R000086699,585.0,Not_Available,JetBrainsAmericasUSD,141
R000086712,R000086712,483.0,Not_Available,JetBrainsAmericasUSD,141
R000086726,R000086726,154.0,Not_Available,JetBrainsAmericasUSD,141
R000086733,R000086733,126.0,Not_Available,JetBrainsAmericasUSD,141
R000086740,R000086740,248.0,Not_Available,JetBrainsAmericasUSD,141
R000086765,R000086765,60.0,Not_Available,JetBrainsAmericasUSD,141
R000086804,R000086804,312.0,Not_Available,JetBrainsAmericasUSD,141
R000086851,R000086851,550.0,Not_Available,JetBrainsAmericasUSD,141
R000086866,R000086866,252.0,Not_Available,JetBrainsAmericasUSD,141
R000086927,R000086927,14.0,Not_Available,JetBrainsAmericasUSD,141
R000087025,R000087025,412.0,Not_Available,JetBrainsAmericasUSD,141
R000087055,R000087055,150.0,Not_Available,JetBrainsAmericasUSD,141
R000087200,R000087200,339.0,Not_Available,JetBrainsAmericasUSD,141
R000087305,R000087305,400.0,Not_Available,JetBrainsAmericasUSD,141
R000087403,R000087403,250.0,Not_Available,JetBrainsAmericasUSD,141
R000087446,R000087446,80.0,Not_Available,JetBrainsAmericasUSD,141
R000087455,R000087455,130.0,Not_Available,JetBrainsAmericasUSD,141
R000087484,R000087484,276.0,Not_Available,JetBrainsAmericasUSD,141
R000087494,R000087494,194.0,Not_Available,JetBrainsAmericasUSD,141
R000087564,R000087564,182.0,Not_Available,JetBrainsAmericasUSD,141
R000087579,R000087579,42.0,Not_Available,JetBrainsAmericasUSD,141
R000087600,R000087600,140.0,Not_Available,JetBrainsAmericasUSD,141
R000087667,R000087667,260.0,Not_Available,JetBrainsAmericasUSD,141
R000087673,R000087673,1105.0,Not_Available,JetBrainsAmericasUSD,141
R000087696,R000087696,190.0,Not_Available,JetBrainsAmericasUSD,141
R000087773,R000087773,450.0,Not_Available,JetBrainsAmericasUSD,141
R000087794,R000087794,112.0,Not_Available,JetBrainsAmericasUSD,141
R000087797,R000087797,70.0,Not_Available,JetBrainsAmericasUSD,141
R000087885,R000087885,180.0,Not_Available,JetBrainsAmericasUSD,141
R000088015,R000088015,194.0,Not_Available,JetBrainsAmericasUSD,141
R000088055,R000088055,500.0,Not_Available,JetBrainsAmericasUSD,141
R000088059,R000088059,50.0,Not_Available,JetBrainsAmericasUSD,141
R000088082,R000088082,434.0,Not_Available,JetBrainsAmericasUSD,141
R000088110,R000088110,170.0,Not_Available,JetBrainsAmericasUSD,141
R000088171,R000088171,500.0,Not_Available,JetBrainsAmericasUSD,141
R000088179,R000088179,300.0,Not_Available,JetBrainsAmericasUSD,141
R000088200,R000088200,825.0,Not_Available,JetBrainsAmericasUSD,141
R000088210,R000088210,970.0,Not_Available,JetBrainsAmericasUSD,141
R000088215,R000088215,98.0,Not_Available,JetBrainsAmericasUSD,141
R000088280,R000088280,362.0,Not_Available,JetBrainsAmericasUSD,141
R000088305,R000088305,50.0,Not_Available,JetBrainsAmericasUSD,141
R000088322,R000088322,234.0,Not_Available,JetBrainsAmericasUSD,141
R000088385,R000088385,40.0,Not_Available,JetBrainsAmericasUSD,141
R000088423,R000088423,470.0,Not_Available,JetBrainsAmericasUSD,141
R000088476,R000088476,520.0,Not_Available,JetBrainsAmericasUSD,141
R000088504,R000088504,846.0,Not_Available,JetBrainsAmericasUSD,141
R000088512,R000088512,320.0,Not_Available,JetBrainsAmericasUSD,141
R000088517,R000088517,300.0,Not_Available,JetBrainsAmericasUSD,141
R000088586,R000088586,60.0,Not_Available,JetBrainsAmericasUSD,141
R000088635,R000088635,56.0,Not_Available,JetBrainsAmericasUSD,141
R000088639,R000088639,212.0,Not_Available,JetBrainsAmericasUSD,141
R000088736,R000088736,370.0,Not_Available,JetBrainsAmericasUSD,141
R000088743,R000088743,260.0,Not_Available,JetBrainsAmericasUSD,141
R000088862,R000088862,610.0,Not_Available,JetBrainsAmericasUSD,141
R000088892,R000088892,138.0,Not_Available,JetBrainsAmericasUSD,141
R000088935,R000088935,50.0,Not_Available,JetBrainsAmericasUSD,141
R000089136,R000089136,360.0,Not_Available,JetBrainsAmericasUSD,141
R000089144,R000089144,364.0,Not_Available,JetBrainsAmericasUSD,141
R000089224,R000089224,770.0,Not_Available,JetBrainsAmericasUSD,141
R000089245,R000089245,134.0,Not_Available,JetBrainsAmericasUSD,141
R000089287,R000089287,134.0,Not_Available,JetBrainsAmericasUSD,141
R000089288,R000089288,180.0,Not_Available,JetBrainsAmericasUSD,141
R000089309,R000089309,500.0,Not_Available,JetBrainsAmericasUSD,141
R000089335,R000089335,404.0,Not_Available,JetBrainsAmericasUSD,141
R000089374,R000089374,268.0,Not_Available,JetBrainsAmericasUSD,141
R000089417,R000089417,350.0,Not_Available,JetBrainsAmericasUSD,141
R000089503,R000089503,238.0,Not_Available,JetBrainsAmericasUSD,141
R000089516,R000089516,450.0,Not_Available,JetBrainsAmericasUSD,141
R000089537,R000089537,80.0,Not_Available,JetBrainsAmericasUSD,141
R000089544,R000089544,206.0,Not_Available,JetBrainsAmericasUSD,141
R000089546,R000089546,140.0,Not_Available,JetBrainsAmericasUSD,141
R000089680,R000089680,1200.0,Not_Available,JetBrainsAmericasUSD,141
R000089793,R000089793,40.0,Not_Available,JetBrainsAmericasUSD,141
R000089838,R000089838,545.0,Not_Available,JetBrainsAmericasUSD,141
R000089873,R000089873,14.0,Not_Available,JetBrainsAmericasUSD,141
R000089900,R000089900,202.0,Not_Available,JetBrainsAmericasUSD,141
R000089933,R000089933,70.0,Not_Available,JetBrainsAmericasUSD,141
R000089972,R000089972,845.0,Not_Available,JetBrainsAmericasUSD,141
R000089983,R000089983,540.0,Not_Available,JetBrainsAmericasUSD,141
R000089996,R000089996,60.0,Not_Available,JetBrainsAmericasUSD,141
R000090048,R000090048,124.0,Not_Available,JetBrainsAmericasUSD,141
R000090084,R000090084,200.0,Not_Available,JetBrainsAmericasUSD,141
R000090155,R000090155,56.0,Not_Available,JetBrainsAmericasUSD,141
R000090188,R000090188,610.0,Not_Available,JetBrainsAmericasUSD,141
R000090204,R000090204,206.0,Not_Available,JetBrainsAmericasUSD,141
R000090213,R000090213,98.0,Not_Available,JetBrainsAmericasUSD,141
R000090214,R000090214,220.0,Not_Available,JetBrainsAmericasUSD,141
R000090233,R000090233,56.0,Not_Available,JetBrainsAmericasUSD,141
R000090258,R000090258,300.0,Not_Available,JetBrainsAmericasUSD,141
R000090317,R000090317,160.0,Not_Available,JetBrainsAmericasUSD,141
R000090334,R000090334,860.0,Not_Available,JetBrainsAmericasUSD,141
R000090391,R000090391,600.0,Not_Available,JetBrainsAmericasUSD,141
R000090402,R000090402,242.0,Not_Available,JetBrainsAmericasUSD,141
R000090418,R000090418,822.0,Not_Available,JetBrainsAmericasUSD,141
R000090420,R000090420,365.0,Not_Available,JetBrainsAmericasUSD,141
R000090439,R000090439,140.0,Not_Available,JetBrainsAmericasUSD,141
R000090443,R000090443,140.0,Not_Available,JetBrainsAmericasUSD,141
R000090560,R000090560,208.0,Not_Available,JetBrainsAmericasUSD,141
R000090666,R000090666,410.0,Not_Available,JetBrainsAmericasUSD,141
R000090670,R000090670,224.0,Not_Available,JetBrainsAmericasUSD,141
R000090743,R000090743,140.0,Not_Available,JetBrainsAmericasUSD,141
R000090837,R000090837,126.0,Not_Available,JetBrainsAmericasUSD,141
R000090862,R000090862,214.0,Not_Available,JetBrainsAmericasUSD,141
R000090884,R000090884,154.0,Not_Available,JetBrainsAmericasUSD,141
R000090912,R000090912,228.0,Not_Available,JetBrainsAmericasUSD,141
R000090944,R000090944,290.0,Not_Available,JetBrainsAmericasUSD,141
R000090947,R000090947,112.0,Not_Available,JetBrainsAmericasUSD,141
R000090952,R000090952,608.0,Not_Available,JetBrainsAmericasUSD,141
R000090984,R000090984,326.0,Not_Available,JetBrainsAmericasUSD,141
R000091033,R000091033,464.0,Not_Available,JetBrainsAmericasUSD,141
R000091149,R000091149,180.0,Not_Available,JetBrainsAmericasUSD,141
R000091251,R000091251,195.0,Not_Available,JetBrainsAmericasUSD,141
R000091314,R000091314,612.0,Not_Available,JetBrainsAmericasUSD,141
R000091339,R000091339,420.0,Not_Available,JetBrainsAmericasUSD,141
R000091364,R000091364,164.0,Not_Available,JetBrainsAmericasUSD,141
R000091386,R000091386,170.0,Not_Available,JetBrainsAmericasUSD,141
