ORDER_REF_index,ORDER_REF,GROSS,Total_in_netsuite,merchant_account,batch_number
C000225741,C000225741,480.0,Not_Available,JetBrainsAmericasUSD,139
C000225792,C000225792,585.0,Not_Available,JetBrainsAmericasUSD,139
C000225795,C000225795,700.0,Not_Available,JetBrainsAmericasUSD,139
C000225874,C000225874,511.0,Not_Available,JetBrainsAmericasUSD,139
C000225891,C000225891,206.0,Not_Available,JetBrainsAmericasUSD,139
C000225982,C000225982,264.0,Not_Available,JetBrainsAmericasUSD,139
C000225988,C000225988,456.0,Not_Available,JetBrainsAmericasUSD,139
C000226031,C000226031,655.0,Not_Available,JetBrainsAmericasUSD,139
C000226032,C000226032,520.0,Not_Available,JetBrainsAmericasUSD,139
C000226044,C000226044,65.0,Not_Available,JetBrainsAmericasUSD,139
C000226103,C000226103,228.0,Not_Available,JetBrainsAmericasUSD,139
C000226133,C000226133,204.0,Not_Available,JetBrainsAmericasUSD,139
C000226141,C000226141,390.0,Not_Available,JetBrainsAmericasUSD,139
C000226159,C000226159,142.0,Not_Available,JetBrainsAmericasUSD,139
C000226258,C000226258,98.0,Not_Available,JetBrainsAmericasUSD,139
C000226422,C000226422,120.0,Not_Available,JetBrainsAmericasUSD,139
C000226441,C000226441,205.0,Not_Available,JetBrainsAmericasUSD,139
C000226509,C000226509,162.0,Not_Available,JetBrainsAmericasUSD,139
C000226542,C000226542,84.0,Not_Available,JetBrainsAmericasUSD,139
C000226598,C000226598,100.0,Not_Available,JetBrainsAmericasUSD,139
C000226600,C000226600,365.0,Not_Available,JetBrainsAmericasUSD,139
C000226604,C000226604,84.0,Not_Available,JetBrainsAmericasUSD,139
C000226611,C000226611,232.0,Not_Available,JetBrainsAmericasUSD,139
C000226708,C000226708,210.0,Not_Available,JetBrainsAmericasUSD,139
C000226844,C000226844,455.0,Not_Available,JetBrainsAmericasUSD,139
C000226856,C000226856,40.0,Not_Available,JetBrainsAmericasUSD,139
C000226928,C000226928,180.0,Not_Available,JetBrainsAmericasUSD,139
C000227009,C000227009,350.0,Not_Available,JetBrainsAmericasUSD,139
C000227039,C000227039,600.0,Not_Available,JetBrainsAmericasUSD,139
C000227141,C000227141,164.0,Not_Available,JetBrainsAmericasUSD,139
C000227150,C000227150,140.0,Not_Available,JetBrainsAmericasUSD,139
C000227152,C000227152,620.0,Not_Available,JetBrainsAmericasUSD,139
C000227215,C000227215,565.0,Not_Available,JetBrainsAmericasUSD,139
C000227228,C000227228,500.0,Not_Available,JetBrainsAmericasUSD,139
C000227240,C000227240,140.0,Not_Available,JetBrainsAmericasUSD,139
C000227264,C000227264,325.0,Not_Available,JetBrainsAmericasUSD,139
C000227281,C000227281,750.0,Not_Available,JetBrainsAmericasUSD,139
C000227327,C000227327,430.0,Not_Available,JetBrainsAmericasUSD,139
C000227328,C000227328,50.0,Not_Available,JetBrainsAmericasUSD,139
C000227366,C000227366,14.0,Not_Available,JetBrainsAmericasUSD,139
C000227372,C000227372,42.0,Not_Available,JetBrainsAmericasUSD,139
C000227630,C000227630,200.0,Not_Available,JetBrainsAmericasUSD,139
C000227759,C000227759,525.0,Not_Available,JetBrainsAmericasUSD,139
C000227769,C000227769,395.0,Not_Available,JetBrainsAmericasUSD,139
C000227801,C000227801,210.0,Not_Available,JetBrainsAmericasUSD,139
C000227802,C000227802,200.0,Not_Available,JetBrainsAmericasUSD,139
C000227880,C000227880,100.0,Not_Available,JetBrainsAmericasUSD,139
C000227889,C000227889,400.0,Not_Available,JetBrainsAmericasUSD,139
C000227910,C000227910,80.0,Not_Available,JetBrainsAmericasUSD,139
C000227919,C000227919,300.0,Not_Available,JetBrainsAmericasUSD,139
C000227950,C000227950,700.0,Not_Available,JetBrainsAmericasUSD,139
C000227992,C000227992,750.0,Not_Available,JetBrainsAmericasUSD,139
C000228027,C000228027,234.0,Not_Available,JetBrainsAmericasUSD,139
C000228151,C000228151,356.0,Not_Available,JetBrainsAmericasUSD,139
C000228229,C000228229,300.0,Not_Available,JetBrainsAmericasUSD,139
C000228254,C000228254,130.0,Not_Available,JetBrainsAmericasUSD,139
C000228328,C000228328,905.0,Not_Available,JetBrainsAmericasUSD,139
C000228341,C000228341,204.0,Not_Available,JetBrainsAmericasUSD,139
C000228343,C000228343,650.0,Not_Available,JetBrainsAmericasUSD,139
C000228416,C000228416,150.0,Not_Available,JetBrainsAmericasUSD,139
C000228557,C000228557,260.0,Not_Available,JetBrainsAmericasUSD,139
C000228598,C000228598,430.0,Not_Available,JetBrainsAmericasUSD,139
C000228628,C000228628,300.0,Not_Available,JetBrainsAmericasUSD,139
C000228670,C000228670,184.0,Not_Available,JetBrainsAmericasUSD,139
C000228677,C000228677,176.0,Not_Available,JetBrainsAmericasUSD,139
C000228691,C000228691,504.0,Not_Available,JetBrainsAmericasUSD,139
C000228702,C000228702,100.0,Not_Available,JetBrainsAmericasUSD,139
C000228706,C000228706,600.0,Not_Available,JetBrainsAmericasUSD,139
C000228725,C000228725,484.0,Not_Available,JetBrainsAmericasUSD,139
C000228746,C000228746,65.0,Not_Available,JetBrainsAmericasUSD,139
C000228770,C000228770,60.0,Not_Available,JetBrainsAmericasUSD,139
C000228786,C000228786,350.0,Not_Available,JetBrainsAmericasUSD,139
C000228800,C000228800,195.0,Not_Available,JetBrainsAmericasUSD,139
C000228953,C000228953,470.0,Not_Available,JetBrainsAmericasUSD,139
C000228955,C000228955,486.0,Not_Available,JetBrainsAmericasUSD,139
C000229019,C000229019,170.0,Not_Available,JetBrainsAmericasUSD,139
C000229031,C000229031,550.0,Not_Available,JetBrainsAmericasUSD,139
C000229034,C000229034,84.0,Not_Available,JetBrainsAmericasUSD,139
C000229104,C000229104,325.0,Not_Available,JetBrainsAmericasUSD,139
C000229112,C000229112,390.0,Not_Available,JetBrainsAmericasUSD,139
C000229219,C000229219,850.0,Not_Available,JetBrainsAmericasUSD,139
C000229230,C000229230,150.0,Not_Available,JetBrainsAmericasUSD,139
C000229265,C000229265,460.0,Not_Available,JetBrainsAmericasUSD,139
C000229267,C000229267,90.0,Not_Available,JetBrainsAmericasUSD,139
C000229297,C000229297,570.0,Not_Available,JetBrainsAmericasUSD,139
C000229305,C000229305,620.0,Not_Available,JetBrainsAmericasUSD,139
C000229437,C000229437,300.0,Not_Available,JetBrainsAmericasUSD,139
C000229452,C000229452,200.0,Not_Available,JetBrainsAmericasUSD,139
C000229468,C000229468,612.0,Not_Available,JetBrainsAmericasUSD,139
C000229542,C000229542,120.0,Not_Available,JetBrainsAmericasUSD,139
C000229554,C000229554,20.0,Not_Available,JetBrainsAmericasUSD,139
C000229642,C000229642,800.0,Not_Available,JetBrainsAmericasUSD,139
C000229650,C000229650,20.0,Not_Available,JetBrainsAmericasUSD,139
C000229694,C000229694,140.0,Not_Available,JetBrainsAmericasUSD,139
C000229708,C000229708,224.0,Not_Available,JetBrainsAmericasUSD,139
C000229729,C000229729,444.0,Not_Available,JetBrainsAmericasUSD,139
C000229764,C000229764,84.0,Not_Available,JetBrainsAmericasUSD,139
C000229771,C000229771,375.0,Not_Available,JetBrainsAmericasUSD,139
C000229839,C000229839,220.0,Not_Available,JetBrainsAmericasUSD,139
C000229912,C000229912,395.0,Not_Available,JetBrainsAmericasUSD,139
C000229995,C000229995,506.0,Not_Available,JetBrainsAmericasUSD,139
C000230037,C000230037,430.0,Not_Available,JetBrainsAmericasUSD,139
C000230086,C000230086,1105.0,Not_Available,JetBrainsAmericasUSD,139
C000230141,C000230141,900.0,Not_Available,JetBrainsAmericasUSD,139
C000230157,C000230157,238.0,Not_Available,JetBrainsAmericasUSD,139
C000230286,C000230286,500.0,Not_Available,JetBrainsAmericasUSD,139
C000230299,C000230299,475.0,Not_Available,JetBrainsAmericasUSD,139
C000230331,C000230331,166.0,Not_Available,JetBrainsAmericasUSD,139
C000230343,C000230343,242.0,Not_Available,JetBrainsAmericasUSD,139
C000230391,C000230391,140.0,Not_Available,JetBrainsAmericasUSD,139
C000230411,C000230411,166.0,Not_Available,JetBrainsAmericasUSD,139
C000230446,C000230446,210.0,Not_Available,JetBrainsAmericasUSD,139
C000230455,C000230455,392.0,Not_Available,JetBrainsAmericasUSD,139
C000230456,C000230456,520.0,Not_Available,JetBrainsAmericasUSD,139
C000230518,C000230518,550.0,Not_Available,JetBrainsAmericasUSD,139
C000230527,C000230527,280.0,Not_Available,JetBrainsAmericasUSD,139
C000230548,C000230548,110.0,Not_Available,JetBrainsAmericasUSD,139
C000230694,C000230694,126.0,Not_Available,JetBrainsAmericasUSD,139
C000230746,C000230746,660.0,Not_Available,JetBrainsAmericasUSD,139
C000230775,C000230775,426.0,Not_Available,JetBrainsAmericasUSD,139
C000230839,C000230839,196.0,Not_Available,JetBrainsAmericasUSD,139
C000230854,C000230854,48.0,Not_Available,JetBrainsAmericasUSD,139
C000230906,C000230906,350.0,Not_Available,JetBrainsAmericasUSD,139
C000231010,C000231010,425.0,Not_Available,JetBrainsAmericasUSD,139
C000231025,C000231025,620.0,Not_Available,JetBrainsAmericasUSD,139
C000231100,C000231100,550.0,Not_Available,JetBrainsAmericasUSD,139
C000231113,C000231113,182.0,Not_Available,JetBrainsAmericasUSD,139
C000231116,C000231116,300.0,Not_Available,JetBrainsAmericasUSD,139
C000231119,C000231119,310.0,Not_Available,JetBrainsAmericasUSD,139
C000231151,C000231151,590.0,Not_Available,JetBrainsAmericasUSD,139
C000231168,C000231168,520.0,Not_Available,JetBrainsAmericasUSD,139
C000231282,C000231282,14.0,Not_Available,JetBrainsAmericasUSD,139
C000231348,C000231348,70.0,Not_Available,JetBrainsAmericasUSD,139
C000231525,C000231525,300.0,Not_Available,JetBrainsAmericasUSD,139
C000231593,C000231593,610.0,Not_Available,JetBrainsAmericasUSD,139
C000231723,C000231723,120.0,Not_Available,JetBrainsAmericasUSD,139
C000231889,C000231889,172.0,Not_Available,JetBrainsAmericasUSD,139
C000231900,C000231900,520.0,Not_Available,JetBrainsAmericasUSD,139
C000231944,C000231944,20.0,Not_Available,JetBrainsAmericasUSD,139
C000231953,C000231953,510.0,Not_Available,JetBrainsAmericasUSD,139
C000231963,C000231963,500.0,Not_Available,JetBrainsAmericasUSD,139
C000232013,C000232013,370.0,Not_Available,JetBrainsAmericasUSD,139
C000232028,C000232028,200.0,Not_Available,JetBrainsAmericasUSD,139
C000232037,C000232037,240.0,Not_Available,JetBrainsAmericasUSD,139
C000232107,C000232107,440.0,Not_Available,JetBrainsAmericasUSD,139
C000232152,C000232152,350.0,Not_Available,JetBrainsAmericasUSD,139
C000232195,C000232195,688.0,Not_Available,JetBrainsAmericasUSD,139
C000232234,C000232234,280.0,Not_Available,JetBrainsAmericasUSD,139
C000232288,C000232288,220.0,Not_Available,JetBrainsAmericasUSD,139
C000232298,C000232298,150.0,Not_Available,JetBrainsAmericasUSD,139
C000232309,C000232309,288.0,Not_Available,JetBrainsAmericasUSD,139
C000232325,C000232325,154.0,Not_Available,JetBrainsAmericasUSD,139
C000232387,C000232387,535.0,Not_Available,JetBrainsAmericasUSD,139
C000232463,C000232463,310.0,Not_Available,JetBrainsAmericasUSD,139
C000232482,C000232482,350.0,Not_Available,JetBrainsAmericasUSD,139
C000232558,C000232558,170.0,Not_Available,JetBrainsAmericasUSD,139
C000232667,C000232667,165.0,Not_Available,JetBrainsAmericasUSD,139
C000232681,C000232681,434.0,Not_Available,JetBrainsAmericasUSD,139
C000232725,C000232725,300.0,Not_Available,JetBrainsAmericasUSD,139
C000232772,C000232772,260.0,Not_Available,JetBrainsAmericasUSD,139
C000232817,C000232817,567.0,Not_Available,JetBrainsAmericasUSD,139
C000232865,C000232865,156.0,Not_Available,JetBrainsAmericasUSD,139
C000232898,C000232898,180.0,Not_Available,JetBrainsAmericasUSD,139
C000232917,C000232917,128.0,Not_Available,JetBrainsAmericasUSD,139
C000232986,C000232986,80.0,Not_Available,JetBrainsAmericasUSD,139
C000233057,C000233057,150.0,Not_Available,JetBrainsAmericasUSD,139
C000233058,C000233058,42.0,Not_Available,JetBrainsAmericasUSD,139
C000233083,C000233083,875.0,Not_Available,JetBrainsAmericasUSD,139
C000233097,C000233097,604.0,Not_Available,JetBrainsAmericasUSD,139
C000233191,C000233191,521.0,Not_Available,JetBrainsAmericasUSD,139
C000233245,C000233245,484.0,Not_Available,JetBrainsAmericasUSD,139
C000233272,C000233272,180.0,Not_Available,JetBrainsAmericasUSD,139
C000233303,C000233303,465.0,Not_Available,JetBrainsAmericasUSD,139
C000233334,C000233334,160.0,Not_Available,JetBrainsAmericasUSD,139
C000233358,C000233358,98.0,Not_Available,JetBrainsAmericasUSD,139
C000233422,C000233422,478.0,Not_Available,JetBrainsAmericasUSD,139
C000233497,C000233497,800.0,Not_Available,JetBrainsAmericasUSD,139
C000233526,C000233526,20.0,Not_Available,JetBrainsAmericasUSD,139
C000233557,C000233557,642.0,Not_Available,JetBrainsAmericasUSD,139
C000233575,C000233575,326.0,Not_Available,JetBrainsAmericasUSD,139
C000233592,C000233592,140.0,Not_Available,JetBrainsAmericasUSD,139
C000233598,C000233598,350.0,Not_Available,JetBrainsAmericasUSD,139
C000233619,C000233619,92.0,Not_Available,JetBrainsAmericasUSD,139
C000233770,C000233770,650.0,Not_Available,JetBrainsAmericasUSD,139
C000233893,C000233893,326.0,Not_Available,JetBrainsAmericasUSD,139
C000233894,C000233894,126.0,Not_Available,JetBrainsAmericasUSD,139
C000233940,C000233940,20.0,Not_Available,JetBrainsAmericasUSD,139
C000233956,C000233956,570.0,Not_Available,JetBrainsAmericasUSD,139
C000233972,C000233972,126.0,Not_Available,JetBrainsAmericasUSD,139
C000234087,C000234087,180.0,Not_Available,JetBrainsAmericasUSD,139
C000234112,C000234112,626.0,Not_Available,JetBrainsAmericasUSD,139
C000234134,C000234134,100.0,Not_Available,JetBrainsAmericasUSD,139
C000234143,C000234143,260.0,Not_Available,JetBrainsAmericasUSD,139
C000234243,C000234243,120.0,Not_Available,JetBrainsAmericasUSD,139
C000234275,C000234275,550.0,Not_Available,JetBrainsAmericasUSD,139
C000234331,C000234331,450.0,Not_Available,JetBrainsAmericasUSD,139
C000234400,C000234400,600.0,Not_Available,JetBrainsAmericasUSD,139
C000234446,C000234446,455.0,Not_Available,JetBrainsAmericasUSD,139
C000234501,C000234501,395.0,Not_Available,JetBrainsAmericasUSD,139
C000234512,C000234512,120.0,Not_Available,JetBrainsAmericasUSD,139
C000234517,C000234517,455.0,Not_Available,JetBrainsAmericasUSD,139
C000234649,C000234649,202.0,Not_Available,JetBrainsAmericasUSD,139
C000234674,C000234674,160.0,Not_Available,JetBrainsAmericasUSD,139
C000234692,C000234692,500.0,Not_Available,JetBrainsAmericasUSD,139
C000234740,C000234740,200.0,Not_Available,JetBrainsAmericasUSD,139
C000234770,C000234770,120.0,Not_Available,JetBrainsAmericasUSD,139
C000234825,C000234825,240.0,Not_Available,JetBrainsAmericasUSD,139
C000234831,C000234831,182.0,Not_Available,JetBrainsAmericasUSD,139
C000234893,C000234893,180.0,Not_Available,JetBrainsAmericasUSD,139
C000234901,C000234901,440.0,Not_Available,JetBrainsAmericasUSD,139
C000234952,C000234952,576.0,Not_Available,JetBrainsAmericasUSD,139
C000234987,C000234987,245.0,Not_Available,JetBrainsAmericasUSD,139
C000234991,C000234991,404.0,Not_Available,JetBrainsAmericasUSD,139
C000235087,C000235087,370.0,Not_Available,JetBrainsAmericasUSD,139
C000235126,C000235126,136.0,Not_Available,JetBrainsAmericasUSD,139
C000235227,C000235227,975.0,Not_Available,JetBrainsAmericasUSD,139
C000235230,C000235230,200.0,Not_Available,JetBrainsAmericasUSD,139
C000235232,C000235232,50.0,Not_Available,JetBrainsAmericasUSD,139
C000235266,C000235266,126.0,Not_Available,JetBrainsAmericasUSD,139
C000235276,C000235276,110.0,Not_Available,JetBrainsAmericasUSD,139
C000235283,C000235283,90.0,Not_Available,JetBrainsAmericasUSD,139
C000235297,C000235297,486.0,Not_Available,JetBrainsAmericasUSD,139
C000235324,C000235324,200.0,Not_Available,JetBrainsAmericasUSD,139
C000235325,C000235325,290.0,Not_Available,JetBrainsAmericasUSD,139
C000235369,C000235369,1070.0,Not_Available,JetBrainsAmericasUSD,139
C000235438,C000235438,398.0,Not_Available,JetBrainsAmericasUSD,139
C000235476,C000235476,112.0,Not_Available,JetBrainsAmericasUSD,139
C000235503,C000235503,264.0,Not_Available,JetBrainsAmericasUSD,139
C000235506,C000235506,100.0,Not_Available,JetBrainsAmericasUSD,139
C000235522,C000235522,610.0,Not_Available,JetBrainsAmericasUSD,139
C000235573,C000235573,1250.0,Not_Available,JetBrainsAmericasUSD,139
C000235622,C000235622,450.0,Not_Available,JetBrainsAmericasUSD,139
C000235649,C000235649,400.0,Not_Available,JetBrainsAmericasUSD,139
C000235699,C000235699,809.0,Not_Available,JetBrainsAmericasUSD,139
C000235796,C000235796,160.0,Not_Available,JetBrainsAmericasUSD,139
C000235835,C000235835,156.0,Not_Available,JetBrainsAmericasUSD,139
C000235869,C000235869,534.0,Not_Available,JetBrainsAmericasUSD,139
C000235876,C000235876,650.0,Not_Available,JetBrainsAmericasUSD,139
C000235922,C000235922,300.0,Not_Available,JetBrainsAmericasUSD,139
C000235989,C000235989,485.0,Not_Available,JetBrainsAmericasUSD,139
C000235999,C000235999,800.0,Not_Available,JetBrainsAmericasUSD,139
C000236038,C000236038,110.0,Not_Available,JetBrainsAmericasUSD,139
C000236049,C000236049,720.0,Not_Available,JetBrainsAmericasUSD,139
C000236082,C000236082,390.0,Not_Available,JetBrainsAmericasUSD,139
C000236277,C000236277,114.0,Not_Available,JetBrainsAmericasUSD,139
C000236284,C000236284,426.0,Not_Available,JetBrainsAmericasUSD,139
C000236306,C000236306,42.0,Not_Available,JetBrainsAmericasUSD,139
C000236310,C000236310,140.0,Not_Available,JetBrainsAmericasUSD,139
C000236371,C000236371,406.0,Not_Available,JetBrainsAmericasUSD,139
C000236475,C000236475,632.0,Not_Available,JetBrainsAmericasUSD,139
C000236480,C000236480,650.0,Not_Available,JetBrainsAmericasUSD,139
C000236485,C000236485,550.0,Not_Available,JetBrainsAmericasUSD,139
C000236731,C000236731,300.0,Not_Available,JetBrainsAmericasUSD,139
C000236748,C000236748,300.0,Not_Available,JetBrainsAmericasUSD,139
C000236776,C000236776,245.0,Not_Available,JetBrainsAmericasUSD,139
C000236792,C000236792,300.0,Not_Available,JetBrainsAmericasUSD,139
C000236845,C000236845,830.0,Not_Available,JetBrainsAmericasUSD,139
C000236880,C000236880,112.0,Not_Available,JetBrainsAmericasUSD,139
C000236923,C000236923,850.0,Not_Available,JetBrainsAmericasUSD,139
C000236963,C000236963,550.0,Not_Available,JetBrainsAmericasUSD,139
C000237059,C000237059,678.0,Not_Available,JetBrainsAmericasUSD,139
C000237098,C000237098,56.0,Not_Available,JetBrainsAmericasUSD,139
C000237149,C000237149,376.0,Not_Available,JetBrainsAmericasUSD,139
C000237217,C000237217,672.0,Not_Available,JetBrainsAmericasUSD,139
C000237256,C000237256,250.0,Not_Available,JetBrainsAmericasUSD,139
C000237267,C000237267,339.0,Not_Available,JetBrainsAmericasUSD,139
C000237297,C000237297,580.0,Not_Available,JetBrainsAmericasUSD,139
C000237307,C000237307,490.0,Not_Available,JetBrainsAmericasUSD,139
C000237329,C000237329,785.0,Not_Available,JetBrainsAmericasUSD,139
C000237331,C000237331,260.0,Not_Available,JetBrainsAmericasUSD,139
C000237360,C000237360,70.0,Not_Available,JetBrainsAmericasUSD,139
C000237422,C000237422,500.0,Not_Available,JetBrainsAmericasUSD,139
C000237430,C000237430,176.0,Not_Available,JetBrainsAmericasUSD,139
C000237579,C000237579,700.0,Not_Available,JetBrainsAmericasUSD,139
C000237602,C000237602,56.0,Not_Available,JetBrainsAmericasUSD,139
C000237658,C000237658,200.0,Not_Available,JetBrainsAmericasUSD,139
C000237691,C000237691,846.0,Not_Available,JetBrainsAmericasUSD,139
C000237756,C000237756,80.0,Not_Available,JetBrainsAmericasUSD,139
C000237765,C000237765,650.0,Not_Available,JetBrainsAmericasUSD,139
C000237841,C000237841,860.0,Not_Available,JetBrainsAmericasUSD,139
C000237890,C000237890,80.0,Not_Available,JetBrainsAmericasUSD,139
C000237908,C000237908,140.0,Not_Available,JetBrainsAmericasUSD,139
C000237922,C000237922,525.0,Not_Available,JetBrainsAmericasUSD,139
C000237995,C000237995,535.0,Not_Available,JetBrainsAmericasUSD,139
C000238062,C000238062,50.0,Not_Available,JetBrainsAmericasUSD,139
C000238148,C000238148,130.0,Not_Available,JetBrainsAmericasUSD,139
C000238164,C000238164,70.0,Not_Available,JetBrainsAmericasUSD,139
C000238221,C000238221,130.0,Not_Available,JetBrainsAmericasUSD,139
C000238324,C000238324,398.0,Not_Available,JetBrainsAmericasUSD,139
C000238416,C000238416,80.0,Not_Available,JetBrainsAmericasUSD,139
C000238445,C000238445,140.0,Not_Available,JetBrainsAmericasUSD,139
C000238474,C000238474,620.0,Not_Available,JetBrainsAmericasUSD,139
C000238480,C000238480,360.0,Not_Available,JetBrainsAmericasUSD,139
C000238507,C000238507,466.0,Not_Available,JetBrainsAmericasUSD,139
C000238720,C000238720,222.0,Not_Available,JetBrainsAmericasUSD,139
C000238798,C000238798,252.0,Not_Available,JetBrainsAmericasUSD,139
C000238845,C000238845,585.0,Not_Available,JetBrainsAmericasUSD,139
C000238867,C000238867,540.0,Not_Available,JetBrainsAmericasUSD,139
C000238880,C000238880,14.0,Not_Available,JetBrainsAmericasUSD,139
C000238881,C000238881,495.0,Not_Available,JetBrainsAmericasUSD,139
C000238933,C000238933,300.0,Not_Available,JetBrainsAmericasUSD,139
C000238955,C000238955,412.0,Not_Available,JetBrainsAmericasUSD,139
C000239051,C000239051,450.0,Not_Available,JetBrainsAmericasUSD,139
C000239177,C000239177,280.0,Not_Available,JetBrainsAmericasUSD,139
C000239226,C000239226,400.0,Not_Available,JetBrainsAmericasUSD,139
C000239290,C000239290,236.0,Not_Available,JetBrainsAmericasUSD,139
C000239351,C000239351,260.0,Not_Available,JetBrainsAmericasUSD,139
C000239385,C000239385,278.0,Not_Available,JetBrainsAmericasUSD,139
C000239410,C000239410,655.0,Not_Available,JetBrainsAmericasUSD,139
C000239433,C000239433,1050.0,Not_Available,JetBrainsAmericasUSD,139
C000239460,C000239460,84.0,Not_Available,JetBrainsAmericasUSD,139
C000239525,C000239525,360.0,Not_Available,JetBrainsAmericasUSD,139
C000239680,C000239680,476.0,Not_Available,JetBrainsAmericasUSD,139
C000239892,C000239892,300.0,Not_Available,JetBrainsAmericasUSD,139
C000239947,C000239947,860.0,Not_Available,JetBrainsAmericasUSD,139
C000239979,C000239979,635.0,Not_Available,JetBrainsAmericasUSD,139
C000240010,C000240010,174.0,Not_Available,JetBrainsAmericasUSD,139
C000240038,C000240038,325.0,Not_Available,JetBrainsAmericasUSD,139
C000240055,C000240055,584.0,Not_Available,JetBrainsAmericasUSD,139
C000240105,C000240105,372.0,Not_Available,JetBrainsAmericasUSD,139
C000240109,C000240109,357.0,Not_Available,JetBrainsAmericasUSD,139
C000240141,C000240141,502.0,Not_Available,JetBrainsAmericasUSD,139
C000240161,C000240161,500.0,Not_Available,JetBrainsAmericasUSD,139
C000240192,C000240192,450.0,Not_Available,JetBrainsAmericasUSD,139
C000240314,C000240314,84.0,Not_Available,JetBrainsAmericasUSD,139
C000240335,C000240335,580.0,Not_Available,JetBrainsAmericasUSD,139
C000240380,C000240380,100.0,Not_Available,JetBrainsAmericasUSD,139
C000240398,C000240398,450.0,Not_Available,JetBrainsAmericasUSD,139
C000240434,C000240434,350.0,Not_Available,JetBrainsAmericasUSD,139
C000240516,C000240516,56.0,Not_Available,JetBrainsAmericasUSD,139
C000240523,C000240523,1200.0,Not_Available,JetBrainsAmericasUSD,139
C000240533,C000240533,234.0,Not_Available,JetBrainsAmericasUSD,139
C000240537,C000240537,110.0,Not_Available,JetBrainsAmericasUSD,139
C000240562,C000240562,660.0,Not_Available,JetBrainsAmericasUSD,139
C000240710,C000240710,98.0,Not_Available,JetBrainsAmericasUSD,139
C000240727,C000240727,990.0,Not_Available,JetBrainsAmericasUSD,139
C000240743,C000240743,279.0,Not_Available,JetBrainsAmericasUSD,139
C000240752,C000240752,200.0,Not_Available,JetBrainsAmericasUSD,139
C000240783,C000240783,168.0,Not_Available,JetBrainsAmericasUSD,139
C000240797,C000240797,495.0,Not_Available,JetBrainsAmericasUSD,139
C000240820,C000240820,286.0,Not_Available,JetBrainsAmericasUSD,139
C000240838,C000240838,905.0,Not_Available,JetBrainsAmericasUSD,139
C000240860,C000240860,160.0,Not_Available,JetBrainsAmericasUSD,139
C000240879,C000240879,98.0,Not_Available,JetBrainsAmericasUSD,139
C000240887,C000240887,320.0,Not_Available,JetBrainsAmericasUSD,139
C000240960,C000240960,56.0,Not_Available,JetBrainsAmericasUSD,139
C000241085,C000241085,430.0,Not_Available,JetBrainsAmericasUSD,139
C000241235,C000241235,970.0,Not_Available,JetBrainsAmericasUSD,139
C000241252,C000241252,240.0,Not_Available,JetBrainsAmericasUSD,139
C000241309,C000241309,423.0,Not_Available,JetBrainsAmericasUSD,139
C000241516,C000241516,112.0,Not_Available,JetBrainsAmericasUSD,139
C000241567,C000241567,288.0,Not_Available,JetBrainsAmericasUSD,139
C000241583,C000241583,426.0,Not_Available,JetBrainsAmericasUSD,139
C000241768,C000241768,348.0,Not_Available,JetBrainsAmericasUSD,139
C000241773,C000241773,528.0,Not_Available,JetBrainsAmericasUSD,139
C000241794,C000241794,100.0,Not_Available,JetBrainsAmericasUSD,139
C000241837,C000241837,762.0,Not_Available,JetBrainsAmericasUSD,139
C000241858,C000241858,210.0,Not_Available,JetBrainsAmericasUSD,139
C000241900,C000241900,620.0,Not_Available,JetBrainsAmericasUSD,139
C000241933,C000241933,469.0,Not_Available,JetBrainsAmericasUSD,139
C000241941,C000241941,700.0,Not_Available,JetBrainsAmericasUSD,139
C000241975,C000241975,483.0,Not_Available,JetBrainsAmericasUSD,139
C000242030,C000242030,98.0,Not_Available,JetBrainsAmericasUSD,139
C000242129,C000242129,600.0,Not_Available,JetBrainsAmericasUSD,139
C000242234,C000242234,140.0,Not_Available,JetBrainsAmericasUSD,139
C000242240,C000242240,80.0,Not_Available,JetBrainsAmericasUSD,139
C000242244,C000242244,300.0,Not_Available,JetBrainsAmericasUSD,139
C000242247,C000242247,235.0,Not_Available,JetBrainsAmericasUSD,139
C000242291,C000242291,220.0,Not_Available,JetBrainsAmericasUSD,139
C000242377,C000242377,599.0,Not_Available,JetBrainsAmericasUSD,139
C000242392,C000242392,550.0,Not_Available,JetBrainsAmericasUSD,139
C000242409,C000242409,510.0,Not_Available,JetBrainsAmericasUSD,139
C000242444,C000242444,126.0,Not_Available,JetBrainsAmericasUSD,139
C000242504,C000242504,42.0,Not_Available,JetBrainsAmericasUSD,139
C000242601,C000242601,162.0,Not_Available,JetBrainsAmericasUSD,139
C000242642,C000242642,98.0,Not_Available,JetBrainsAmericasUSD,139
C000242701,C000242701,1435.0,Not_Available,JetBrainsAmericasUSD,139
C000242713,C000242713,915.0,Not_Available,JetBrainsAmericasUSD,139
C000242718,C000242718,40.0,Not_Available,JetBrainsAmericasUSD,139
C000242794,C000242794,154.0,Not_Available,JetBrainsAmericasUSD,139
C000242877,C000242877,210.0,Not_Available,JetBrainsAmericasUSD,139
C000242934,C000242934,65.0,Not_Available,JetBrainsAmericasUSD,139
C000242949,C000242949,598.0,Not_Available,JetBrainsAmericasUSD,139
C000242962,C000242962,184.0,Not_Available,JetBrainsAmericasUSD,139
C000243065,C000243065,626.0,Not_Available,JetBrainsAmericasUSD,139
C000243093,C000243093,748.0,Not_Available,JetBrainsAmericasUSD,139
C000243114,C000243114,100.0,Not_Available,JetBrainsAmericasUSD,139
